티커,종목명,매도거래량,매수거래량,순매수거래량,매도거래대금,매수거래대금,순매수거래대금,날짜
009520,포스코엠텍,78266,55768,-22498,1202684255,858155945,-344528310,20251218
026960,동서,33908,11396,-22512,987099250,331257750,-655841500,20251218
128940,한미약품,52058,29402,-22656,22753541250,12876665000,-9876876250,20251218
214370,케어젠,47065,24400,-22665,3032648400,1570000850,-1462647550,20251218
178920,PI첨단소재,27737,5013,-22724,442334410,79878975,-362455435,20251218
003520,영진약품,55254,32331,-22923,108096774,63293045,-44803729,20251218
006060,화승인더,42007,19047,-22960,159276320,72276020,-87000300,20251218
120110,코오롱인더,73422,50344,-23078,3377794800,2314791800,-1063003000,20251218
489460,바이오비쥬,40140,16975,-23165,531787470,223544810,-308242660,20251218
001450,현대해상,224700,201379,-23321,6759118975,6060496200,-698622775,20251218
328130,루닛,64156,40724,-23432,2375234300,1512615900,-862618400,20251218
035760,CJ ENM,27719,4275,-23444,1691212000,260712900,-1430499100,20251218
097230,HJ중공업,247502,223898,-23604,5353438625,4834546925,-518891700,20251218
373220,LG에너지솔루션,259431,235651,-23780,99533427504,90495920004,-9037507500,20251218
114840,아이패밀리에스씨,31003,7117,-23886,435933970,100291300,-335642670,20251218
175330,JB금융지주,101925,77374,-24551,2518394275,1911583475,-606810800,20251218
0015S0,페스카로,175765,150574,-25191,4135910400,3558303075,-577607325,20251218
095610,테스,87307,61566,-25741,3376053750,2381376875,-994676875,20251218
001800,오리온홀딩스,52488,26634,-25854,1116170800,563940900,-552229900,20251218
004990,롯데지주,76205,50080,-26125,2145596075,1411471375,-734124700,20251218
005070,코스모신소재,98418,72146,-26272,4686152250,3428872950,-1257279300,20251218
222800,심텍,146610,120074,-26536,7589846850,6204493850,-1385353000,20251218
348950,제이알글로벌리츠,108508,80869,-27639,307010008,229224959,-77785049,20251218
117730,티로보틱스,222810,194616,-28194,4028686590,3493841705,-534844885,20251218
347700,스피어,231345,203011,-28334,2915768175,2544751240,-371016935,20251218
394800,쓰리빌리언,321190,292260,-28930,5748497630,5239083830,-509413800,20251218
038500,삼표시멘트,402301,373316,-28985,2010328603,1808070502,-202258101,20251218
001340,PKC,37057,7838,-29219,211885760,44811430,-167074330,20251218
356860,티엘비,88192,58474,-29718,5300018750,3509637300,-1790381450,20251218
383220,F&F,43570,13738,-29832,3467502850,1092130850,-2375372000,20251218
488900,비츠로넥스텍,806401,776403,-29998,8257008655,7885157080,-371851575,20251218
302440,SK바이오사이언스,53539,23343,-30196,2701104000,1179810850,-1521293150,20251218
388210,씨엠티엑스,137786,107460,-30326,13014508650,10039324650,-2975184000,20251218
085620,미래에셋생명,40455,10048,-30407,362648120,90223850,-272424270,20251218
052690,한전기술,73295,42451,-30844,6585684600,3810183950,-2775500650,20251218
460860,동국제강,49545,18405,-31140,422127860,156922060,-265205800,20251218
011790,SKC,49734,18570,-31164,5258183200,1963579700,-3294603500,20251218
101360,에코앤드림,62227,30511,-31716,1186161255,583174220,-602987035,20251218
011930,신성이엔지,236189,204331,-31858,365939252,316843525,-49095727,20251218
263750,펄어비스,67010,35134,-31876,2460952600,1290497825,-1170454775,20251218
010060,OCI홀딩스,43979,11974,-32005,4664764050,1267518650,-3397245400,20251218
033100,제룡전기,47574,15425,-32149,1717339150,557276900,-1160062250,20251218
017960,한국카본,164080,131883,-32197,5236556450,4179715975,-1056840475,20251218
136490,선진,36246,3834,-32412,351677130,37141870,-314535260,20251218
200880,서연이화,48331,15869,-32462,621716160,204820770,-416895390,20251218
402340,SK스퀘어,226822,193603,-33219,65898719750,56146258000,-9752461750,20251218
007810,코리아써키트,120980,87672,-33308,4324533300,3101745975,-1222787325,20251218
011780,금호석유화학,57170,23687,-33483,6955987750,2880675500,-4075312250,20251218
476830,알지노믹스,46619,12800,-33819,4195710000,1152000000,-3043710000,20251218
005010,휴스틸,52532,18472,-34060,209565102,73814905,-135750197,20251218
352820,하이브,93327,59261,-34066,28667155750,18202784250,-10464371500,20251218
272290,이녹스첨단소재,39707,5095,-34612,907745825,116509000,-791236825,20251218
179900,유티아이,52703,17945,-34758,1208057700,411477900,-796579800,20251218
099190,아이센스,57319,22176,-35143,911034890,352702610,-558332280,20251218
039440,에스티아이,94317,59123,-35194,2856095600,1792296125,-1063799475,20251218
002710,TCC스틸,62147,26582,-35565,937265615,401758290,-535507325,20251218
0009K0,에임드바이오,537825,501951,-35874,37500237850,35014348950,-2485888900,20251218
329180,HD현대중공업,117760,81189,-36571,59279667000,40878924500,-18400742500,20251218
319660,피에스케이,97114,60103,-37011,3103001275,1917336675,-1185664600,20251218
042520,한스바이오메드,117985,80952,-37033,4038623350,2743647400,-1294975950,20251218
092200,디아이씨,182688,145622,-37066,2177184180,1715369265,-461814915,20251218
256840,한국비엔씨,151736,114650,-37086,763970740,577033677,-186937063,20251218
005385,현대차우,56687,19313,-37374,11305761350,3855284950,-7450476400,20251218
494120,큐리오시스,78167,40552,-37615,4883337050,2545597850,-2337739200,20251218
064260,다날,2600201,2562238,-37963,18936076105,18527770515,-408305590,20251218
281740,레이크머티리얼즈,90640,52286,-38354,1261493765,728701710,-532792055,20251218
003160,디아이,101341,62751,-38590,2026134830,1253316215,-772818615,20251218
000400,롯데손해보험,68962,29813,-39149,121859633,52576457,-69283176,20251218
462860,더즌,139565,100254,-39311,530779950,380753435,-150026515,20251218
126600,BGF에코머티리얼즈,50423,10745,-39678,184792195,39082695,-145709500,20251218
034830,한국토지신탁,88800,48868,-39932,115897929,63857159,-52040770,20251218
005420,코스모화학,73102,32965,-40137,1138878920,515678360,-623200560,20251218
091810,티웨이항공,56354,16134,-40220,82103250,23411718,-58691532,20251218
005290,동진쎄미켐,107262,66959,-40303,3944851800,2462730900,-1482120900,20251218
009160,SIMPAC,75718,35370,-40348,414043680,193166955,-220876725,20251218
383800,LX홀딩스,59744,19163,-40581,483392455,155158560,-328233895,20251218
078520,에이블씨엔씨,195375,154645,-40730,2261894865,1790614515,-471280350,20251218
214320,이노션,103078,62305,-40773,1968783985,1188700180,-780083805,20251218
222080,씨아이에스,100110,58301,-41809,699444725,407012785,-292431940,20251218
017800,현대엘리베이터,144501,102561,-41940,12798119850,9105157550,-3692962300,20251218
122870,와이지엔터테인먼트,92038,49714,-42324,5865912200,3168299950,-2697612250,20251218
003670,포스코퓨처엠,157872,115129,-42743,31330291050,22814592400,-8515698650,20251218
036930,주성엔지니어링,100232,56776,-43456,2696118450,1532788875,-1163329575,20251218
437730,삼현,460399,416378,-44021,21536277850,19619032425,-1917245425,20251218
114090,GKL,89671,45467,-44204,1306092360,663520160,-642572200,20251218
115450,HLB테라퓨틱스,94665,50286,-44379,262159797,139219069,-122940728,20251218
353810,이지바이오,59230,14158,-45072,366121840,86951230,-279170610,20251218
108490,로보티즈,186972,141870,-45102,51178334000,38643251250,-12535082750,20251218
035900,JYP Ent.,88405,41335,-47070,6208899250,2902825600,-3306073650,20251218
017860,DS단석,51515,4222,-47293,965090025,79097170,-885992855,20251218
308080,바이젠셀,304660,256889,-47771,3695586830,3108889390,-586697440,20251218
001780,알루코,96016,47922,-48094,188071638,93783384,-94288254,20251218
003570,SNT다이내믹스,67695,19232,-48463,3290732200,933595900,-2357136300,20251218
225570,넥슨게임즈,64975,15780,-49195,782399680,189945340,-592454340,20251218
010690,화신,76558,27189,-49369,644575270,228857860,-415717410,20251218
195870,해성디에스,189793,139424,-50369,10680229450,7842318900,-2837910550,20251218
950160,코오롱티슈진,107166,55917,-51249,7824639400,4068914700,-3755724700,20251218
247540,에코프로비엠,168496,117092,-51404,26408985850,18312476050,-8096509800,20251218
475830,오름테라퓨틱,90811,38947,-51864,8042781250,3465120700,-4577660550,20251218
053800,안랩,92218,40210,-52008,5647045800,2462383900,-3184661900,20251218
077360,덕산하이메탈,117162,64143,-53019,673900675,367126510,-306774165,20251218
484590,삼양컴텍,187064,133604,-53460,2510144675,1813326690,-696817985,20251218
064350,현대로템,100138,46404,-53734,17663945400,8187747950,-9476197450,20251218
036200,유니셈,107358,53622,-53736,970873195,486057990,-484815205,20251218
047040,대우건설,331267,277367,-53900,1211261921,1013859020,-197402901,20251218
021240,코웨이,128667,74397,-54270,11554391550,6671268900,-4883122650,20251218
001740,SK네트웍스,74493,17989,-56504,342140414,82579169,-259561245,20251218
161000,애경케미칼,87193,29894,-57299,882734945,303049005,-579685940,20251218
393890,더블유씨피,73466,14234,-59232,495368955,95636715,-399732240,20251218
105630,한세실업,124791,65223,-59568,1875910780,978151610,-897759170,20251218
082640,동양생명,84416,23623,-60793,563857800,157874380,-405983420,20251218
041510,에스엠,91778,30614,-61164,10949898650,3642808450,-7307090200,20251218
009900,명신산업,72569,11011,-61558,652965220,98966990,-553998230,20251218
041960,코미팜,95468,33114,-62354,641269435,222386390,-418883045,20251218
200470,에이팩트,207085,142962,-64123,1121823180,776541900,-345281280,20251218
244920,에이플러스에셋,142054,77474,-64580,1332198140,729480240,-602717900,20251218
361610,SK아이이테크놀로지,97922,31640,-66282,2670019325,863292150,-1806727175,20251218
051910,LG화학,195616,129247,-66369,65791181750,43369390750,-22421791000,20251218
006910,보성파워텍,161473,93680,-67793,800468373,462304490,-338163883,20251218
376300,디어유,131666,63738,-67928,4691630800,2269533075,-2422097725,20251218
131970,두산테스나,112105,43721,-68384,4889799925,1921765200,-2968034725,20251218
241590,화승엔터프라이즈,88632,19144,-69488,466753575,101007420,-365746155,20251218
078130,국일제지,104328,31075,-73253,36186347,10776845,-25409502,20251218
124500,아이티센글로벌,148823,73171,-75652,3252056550,1590673725,-1661382825,20251218
138040,메리츠금융지주,100915,24177,-76738,10925806700,2615016900,-8310789800,20251218
336570,원텍,159145,82295,-76850,1215414645,631631420,-583783225,20251218
114190,강원에너지,141398,64367,-77031,2125264580,974524660,-1150739920,20251218
009830,한화솔루션,170040,93005,-77035,4507980825,2464930550,-2043050275,20251218
078600,대주전자재료,83902,6851,-77051,5669346150,463889950,-5205456200,20251218
012030,DB,131962,52688,-79274,196193552,78344732,-117848820,20251218
000720,현대건설,341811,262058,-79753,23744183000,18209113850,-5535069150,20251218
257720,실리콘투,122269,42486,-79783,4941814900,1716625825,-3225189075,20251218
462350,이노스페이스,733826,651993,-81833,9736836655,8517465950,-1219370705,20251218
056080,유진로봇,563842,480932,-82910,8201411220,6940340870,-1261070350,20251218
064550,바이오니아,235974,152197,-83777,3229465645,2068889330,-1160576315,20251218
010950,S-Oil,159790,73833,-85957,13017873050,5998383750,-7019489300,20251218
006400,삼성SDI,156500,70460,-86040,43912178030,19706379530,-24205798500,20251218
900140,엘브이엠씨홀딩스,135312,48816,-86496,209677950,75587357,-134090593,20251218
096770,SK이노베이션,129985,43051,-86934,13805083100,4550323250,-9254759850,20251218
047050,포스코인터내셔널,118123,30326,-87797,6006370250,1539400950,-4466969300,20251218
003620,KG모빌리티,179794,90634,-89160,642969463,324259321,-318710142,20251218
139480,이마트,166280,76454,-89826,15024407600,6923272050,-8101135550,20251218
003280,흥아해운,202484,111824,-90660,320173984,177045034,-143128950,20251218
042700,한미반도체,214267,119640,-94627,25190652200,14098030300,-11092621900,20251218
365550,ESR켄달스퀘어리츠,139634,44424,-95210,577348386,183296140,-394052246,20251218
003690,코리안리,132468,34721,-97747,1539702580,403859975,-1135842605,20251218
042670,HD현대인프라코어,421688,323048,-98640,6537071905,4994882655,-1542189250,20251218
473980,노머스,127728,29045,-98683,2928745400,663261875,-2265483525,20251218
272210,한화시스템,386008,285694,-100314,19087034725,14060680225,-5026354500,20251218
095500,미래나노텍,145344,43981,-101363,1646010175,499919455,-1146090720,20251218
022100,포스코DX,198224,93631,-104593,5164128650,2444941625,-2719187025,20251218
005490,POSCO홀딩스,123685,16530,-107155,37661540750,5026401000,-32635139750,20251218
323410,카카오뱅크,171852,63164,-108688,3625782725,1333723600,-2292059125,20251218
278470,에이피알,163545,52410,-111135,40477086750,12983809250,-27493277500,20251218
048870,시너지이노베이션,267315,150660,-116655,676081676,376324674,-299757002,20251218
018880,한온시스템,1031953,914723,-117230,3157950785,2797524833,-360425952,20251218
006360,GS건설,206677,80292,-126385,4149601690,1615182185,-2534419505,20251218
950250,테라뷰,201235,73875,-127360,2166917195,795884290,-1371032905,20251218
042660,한화오션,249885,122079,-127806,26102938100,12768429800,-13334508300,20251218
475960,토모큐브,236562,108704,-127858,11858873100,5424902000,-6433971100,20251218
005940,NH투자증권,200012,70479,-129533,4120541200,1453535750,-2667005450,20251218
036460,한국가스공사,141921,8038,-133883,5781029850,327571325,-5453458525,20251218
086790,하나금융지주,322351,184531,-137820,29551621650,16926702450,-12624919200,20251218
226950,올릭스,273675,127774,-145901,36211505700,16943229350,-19268276350,20251218
073240,금호타이어,276828,130455,-146373,1690931300,795919580,-895011720,20251218
204320,HL만도,418608,270695,-147913,21659620550,14025615950,-7634004600,20251218
011170,롯데케미칼,180304,23561,-156743,13319870900,1758874500,-11560996400,20251218
004020,현대제철,334576,168041,-166535,10181164325,5109693500,-5071470825,20251218
336260,두산퓨얼셀,271873,96522,-175351,7939708850,2825975600,-5113733250,20251218
082740,한화엔진,430829,235426,-195403,17215728725,9403194225,-7812534500,20251218
001430,세아베스틸지주,376658,178610,-198048,16866913700,7914651775,-8952261925,20251218
294870,HDC현대산업개발,241547,42709,-198838,5212572600,918193200,-4294379400,20251218
024850,HLB이노베이션,303124,93741,-209383,584598604,181039063,-403559541,20251218
005935,삼성전자우,1558928,1348130,-210798,128784866250,111474597950,-17310268300,20251218
037270,YG PLUS,363149,146120,-217029,2420665600,973899125,-1446766475,20251218
028670,팬오션,480569,263534,-217035,1883636487,1032686625,-850949862,20251218
332570,PS일렉트로닉스,301219,81844,-219375,1509251395,413455755,-1095795640,20251218
027360,아주IB투자,5465874,5242817,-223057,17120980123,16413539483,-707440640,20251218
024110,기업은행,337503,111930,-225573,7007772200,2323334975,-4684437225,20251218
066570,LG전자,348662,103986,-244676,32352816100,9672287150,-22680528950,20251218
090710,휴림로봇,1674654,1414682,-259972,9370618805,7834422220,-1536196585,20251218
249420,일동제약,703211,441328,-261883,25392001800,15858373175,-9533628625,20251218
100090,SK오션플랜트,574985,274557,-300428,11455363310,5455646315,-5999716995,20251218
051980,중앙첨단소재,442132,120534,-321598,1159018113,319236051,-839782062,20251218
088980,맥쿼리인프라,460137,135088,-325049,5345734590,1570473905,-3775260685,20251218
