symbol,market,name,sector,sector_trend,type,base_date,target_date,days_elapsed,close,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,ma20,ma50,ma200,break_20high,close_d,latest_close,latest_update,change_rate
378850,KOSPI,화승알앤에이,Consumer Discretionary,상승(+8.25%) TIGER 200 경기소비재,mid,2026-04-30,2026-07-29,21,3515.0,668.0,135773774.0,337780955.0,0.0050566011227544,3.66,960.0,2026-04-30,3,0,"[50.1, 51.93, 57.4]","[-18.1445, -13.5248, -4.566]","[-32.7557, -28.9095, -24.0408]","[48828649.0, 48732552.0, 48683350.0]","[48672065.0, 48650934.0, 48640480.0]","[48625031.0, 48609208.0, 48601670.0, 48594239.0]","[3387.0, 3373.5, 3371.0]","[3511.2, 3512.9, 3517.1]","[3352.85, 3351.75, 3350.95]",1,"[3515, 3450, 3430]",3560.0,2026-05-21,1.28
104200,KOSDAQ,NHN벅스,Consumer Discretionary,상승(+8.25%) TIGER 200 경기소비재,mid,2026-04-30,2026-07-29,21,4395.0,652.0,1194742544.0,2723704560.0,0.0417746098159509,0.0,-420.0,2026-04-30,0,1,"[43.32, 47.69, 53.49]","[-159.559, -141.1566, -107.1814]","[-193.8343, -183.2988, -168.0753]","[70386118.0, 69766390.0, 69642114.0]","[69724035.0, 69658199.0, 69651027.0]","[69180731.0, 68993278.0, 68842502.0, 68690207.0]","[4070.0, 4032.0, 4009.75]","[4680.8, 4697.1, 4720.5]","[3777.8, 3771.18, 3765.75]",0,"[4395, 4170, 4020]",3790.0,2026-05-21,-13.77
097870,KOSDAQ,효성오앤비,Materials,상승(+1.67%) KODEX 소재산업,mid,2026-04-30,2026-07-29,21,6750.0,573.0,3233854275.5,16753682250.0,0.2923853795811518,36.89,183.0,2026-04-30,0,2,"[51.11, 53.51, 59.18]","[59.5373, 59.1907, 74.9968]","[63.6707, 62.7747, 65.2192]","[54527103.0, 52045076.0, 51969049.0]","[52026646.0, 51662314.0, 51587004.0]","[50438644.0, 50079717.0, 49852667.0, 49622832.0]","[6481.5, 6450.5, 6432.5]","[6358.4, 6349.2, 6344.0]","[6320.2, 6320.95, 6323.1]",0,"[6750, 6540, 6460]",5960.0,2026-05-21,-11.7
001070,KOSPI,대한방직,Consumer Discretionary,상승(+8.25%) TIGER 200 경기소비재,mid,2026-04-30,2026-07-29,21,7000.0,371.0,102483557.0,297227000.0,0.0080115094339622,0.0,-115.0,2026-04-30,2,1,"[47.81, 57.52, 58.79]","[-41.8922, -18.4921, 3.243]","[-42.1224, -37.3964, -29.2685]","[746263.0, 703802.0, 663386.0]","[676352.0, 669673.0, 668704.0]","[676407.0, 672135.0, 671172.0, 671263.0]","[6751.0, 6736.0, 6726.0]","[6916.6, 6919.6, 6923.4]","[6616.5, 6614.05, 6612.15]",1,"[7000, 6960, 6700]",6040.0,2026-05-21,-13.71
088790,KOSPI,진도,Consumer Discretionary,상승(+8.25%) TIGER 200 경기소비재,mid,2026-04-30,2026-07-29,21,2715.0,338.0,109124810.25,119576745.0,0.00353777352071,8.25,329.0,2026-04-30,0,1,"[52.32, 55.62, 57.72]","[42.1005, 41.0828, 42.2106]","[67.3565, 62.1017, 58.1235]","[9869512.0, 9825469.0, 9801417.0]","[9834936.0, 9844154.0, 9851614.0]","[9861810.0, 9863024.0, 9863549.0, 9863078.0]","[2681.0, 2680.25, 2680.25]","[2505.0, 2493.8, 2485.1]","[2112.14, 2108.74, 2105.59]",0,"[2715, 2685, 2640]",2785.0,2026-05-21,2.58
478390,KOSDAQ,KB제29호스팩,Financials,상승(+5.94%) TIGER 200 금융,mid,2026-04-30,2026-07-29,21,2070.0,129.0,16421766.35,19706400.0,0.0015276279069767,54.47,38.0,2026-04-30,4,1,"[37.53, 45.32, 48.76]","[-3.467, -3.5186, -3.1201]","[-2.0396, -2.3354, -2.4923]","[92827542.0, 92818022.0, 92787934.0]","[92806504.0, 92804309.0, 92803172.0]","[92789713.0, 92786366.0, 92785038.0, 92785215.0]","[2071.35, 2070.85, 2071.1]","[2078.44, 2078.94, 2079.64]","[2071.52, 2071.55, 2071.57]",0,"[2070, 2065, 2055]",2065.0,2026-05-21,-0.24
477470,KOSDAQ,미래에셋비전스팩5호,Financials,상승(+5.94%) TIGER 200 금융,mid,2026-04-30,2026-07-29,21,2115.0,116.0,22318364.0,45485190.0,0.0039211370689655,60.43,35.0,2026-04-30,1,2,"[38.5, 51.51, 54.93]","[-6.9979, -5.5518, -3.5579]","[-4.3657, -4.6029, -4.3939]","[120854364.0, 120832858.0, 120777851.0]","[120830505.0, 120829541.0, 120830997.0]","[120834035.0, 120832896.0, 120833081.0, 120835984.0]","[2101.25, 2100.25, 2101.25]","[2109.9, 2110.0, 2110.8]","[2103.11, 2102.94, 2102.81]",0,"[2115, 2105, 2075]",2070.0,2026-05-21,-2.13
058470,KOSDAQ,리노공업,Information Technology,상승(+48.13%) TIGER 200 IT,mid,2026-05-04,2026-08-02,17,120800.0,92064.0,119972116265.0,178354435200.0,0.0193728748696558,60.58,1994.0,2026-05-04,3,0,"[49.66, 56.47, 57.75]","[2201.7869, 2397.0922, 2642.4501]","[2827.5911, 2741.4914, 2721.6831]","[41953900.0, 40477456.0, 37850107.0]","[38120226.0, 37420469.0, 36823428.0]","[35984670.0, 35578069.0, 35198584.0, 34984052.0]","[115070.0, 114550.0, 113540.0]","[110964.0, 110544.0, 110108.0]","[72270.5, 71919.5, 71573.5]",0,"[120800, 119300, 112100]",104000.0,2026-05-21,-13.91
489790,KOSPI,한화비전,Information Technology,상승(+48.13%) TIGER 200 IT,mid,2026-05-04,2026-08-02,17,88700.0,44783.0,65580884475.0,100425962600.0,0.0224250190027465,98.23,903.0,2026-05-04,0,0,"[52.4, 56.97, 59.31]","[2326.2755, 2477.342, 2766.8974]","[1842.3634, 1969.3591, 2128.8668]","[159737529.0, 158605331.0, 156459422.0]","[157132915.0, 156704565.0, 156229343.0]","[155482549.0, 155168098.0, 154894687.0, 154765678.0]","[80110.0, 79310.0, 78590.0]","[79032.0, 78482.0, 77984.0]","[59074.75, 58899.75, 58722.75]",0,"[88700, 86200, 81700]",72700.0,2026-05-21,-18.04
218410,KOSDAQ,RFHIC,Information Technology,상승(+48.13%) TIGER 200 IT,mid,2026-05-04,2026-08-02,17,98000.0,26022.0,51882467860.0,58496592000.0,0.0224796679732534,90.57,1082.0,2026-05-04,1,2,"[52.0, 54.32, 57.36]","[4356.9879, 4040.7651, 4042.1203]","[5844.0521, 5483.3947, 5195.1398]","[29704145.0, 29107241.0, 28683701.0]","[29318824.0, 29334152.0, 29329970.0]","[28715547.0, 28573954.0, 28424401.0, 28357310.0]","[93690.0, 93240.0, 92845.0]","[82018.0, 81236.0, 80356.0]","[44487.5, 44129.0, 43785.75]",0,"[98000, 94300, 91600]",99100.0,2026-05-21,1.12
000815,KOSPI,삼성화재우,Financials,상승(+7.65%) TIGER 200 금융,mid,2026-05-04,2026-08-02,17,373000.0,11216.0,5949893575.0,9433916000.0,0.0084111233951497,9.16,40703.0,2026-05-04,3,1,"[46.11, 47.4, 47.84]","[-2866.4961, -2668.9592, -2443.8923]","[-3421.9941, -3271.3871, -3105.8881]","[23850.0, -1442.0, -12318.0]","[-11291.0, -13621.0, -13141.0]","[-2079.0, -3883.0, -4965.0, -4902.0]","[373225.0, 372725.0, 372150.0]","[384890.0, 386050.0, 387070.0]","[363805.0, 363590.0, 363320.0]",0,"[373000, 372500, 371000]",390000.0,2026-05-21,4.56
138080,KOSDAQ,오이솔루션,Information Technology,상승(+48.13%) TIGER 200 IT,mid,2026-05-04,2026-08-02,17,45050.0,5576.0,37965618730.0,115169919550.0,0.2065457667682926,0.0,-2504.0,2026-05-04,1,2,"[46.31, 47.82, 59.09]","[1760.4571, 1387.3221, 1585.7226]","[3118.9135, 2772.5952, 2535.2207]","[28336552.0, 25780061.0, 25080805.0]","[26586660.0, 26458006.0, 26538474.0]","[26099973.0, 25825948.0, 25775093.0, 25641796.0]","[42497.5, 42352.5, 42567.5]","[34805.8, 34270.6, 33835.2]","[18036.85, 17860.55, 17716.45]",0,"[45050, 38700, 38000]",38200.0,2026-05-21,-15.21
389020,KOSDAQ,자람테크놀로지,Information Technology,상승(+48.13%) TIGER 200 IT,mid,2026-05-04,2026-08-02,17,57700.0,3845.0,12377895555.0,28481123900.0,0.0740731440832249,0.0,-1104.0,2026-05-04,0,4,"[47.86, 48.21, 57.18]","[951.6456, 714.7956, 975.7844]","[1265.7289, 1155.5422, 1119.5907]","[17629016.0, 17135409.0, 16992895.0]","[17226278.0, 17176609.0, 17194594.0]","[17067314.0, 17015618.0, 16980891.0, 16966339.0]","[53402.5, 52980.0, 52795.0]","[51948.0, 51742.0, 51548.0]","[42143.75, 42066.75, 42003.0]",0,"[57700, 52000, 51800]",40550.0,2026-05-21,-29.72
462350,KOSDAQ,이노스페이스,Industrials,상승(+36.02%) KODEX 산업재,mid,2026-05-04,2026-08-02,17,17230.0,3596.0,7179127545.55,12748356390.0,0.0354514916295884,0.0,-3859.0,2026-05-04,0,1,"[53.59, 54.28, 59.48]","[196.6628, 217.1339, 300.8975]","[-21.521, 26.21, 81.1475]","[33198725.0, 32458832.0, 31762976.0]","[32195933.0, 32046742.0, 32022663.0]","[31760049.0, 31616222.0, 31498738.0, 31443079.0]","[15616.7, 15450.45, 15314.65]","[15805.02, 15849.42, 15902.06]","[12784.79, 12744.54, 12708.47]",1,"[17230, 16350, 16240]",15530.0,2026-05-21,-9.87
226590,KOSDAQ,엠디바이스,Information Technology,상승(+48.13%) TIGER 200 IT,mid,2026-05-04,2026-08-02,17,29250.0,3110.0,10553511537.5,16339752000.0,0.0525393954983922,28.32,1033.0,2026-05-04,1,4,"[49.34, 53.35, 55.26]","[322.2819, 364.2205, 448.7681]","[338.6575, 343.7701, 364.7697]","[125463483.0, 124904859.0, 124036206.0]","[124235211.0, 124062511.0, 123973960.0]","[124130434.0, 124045546.0, 123969181.0, 123955910.0]","[27382.5, 27145.0, 26877.5]","[27761.0, 27600.0, 27480.0]","[17907.95, 17819.35, 17733.15]",0,"[29250, 28550, 27150]",21100.0,2026-05-21,-27.86
489500,KOSDAQ,엘케이켐,Information Technology,상승(+48.13%) TIGER 200 IT,mid,2026-05-04,2026-08-02,17,35150.0,2207.0,2579518667.5,3521959700.0,0.0159581318531943,49.58,709.0,2026-05-04,1,2,"[50.67, 52.77, 54.85]","[45.7692, 102.116, 192.9619]","[-294.3354, -215.0451, -133.4437]","[14762471.0, 14662273.0, 14413740.0]","[14475960.0, 14419111.0, 14379045.0]","[14373969.0, 14352440.0, 14332791.0, 14332169.0]","[33127.5, 32970.0, 32802.5]","[34612.0, 34899.0, 35066.0]","[26103.15, 26024.35, 25949.25]",0,"[35150, 34550, 33950]",35500.0,2026-05-21,1.0
054800,KOSDAQ,아이디스홀딩스,Information Technology,상승(+48.13%) TIGER 200 IT,mid,2026-05-04,2026-08-02,17,16060.0,1662.0,171641099.5,357110160.0,0.0021486772563176,4.25,3775.0,2026-05-04,2,2,"[49.37, 50.41, 55.99]","[36.6157, 32.5156, 65.6278]","[131.7057, 111.8677, 102.6197]","[224397.0, 202161.0, 186424.0]","[184445.0, 177816.0, 174524.0]","[167229.0, 163255.0, 160729.0, 159564.0]","[15687.0, 15683.0, 15703.0]","[15504.6, 15475.6, 15469.6]","[12805.8, 12782.9, 12760.85]",0,"[16060, 15600, 15520]",15660.0,2026-05-21,-2.49
265740,KOSDAQ,엔에프씨,Consumer Discretionary,상승(+8.40%) TIGER 200 경기소비재,mid,2026-05-04,2026-08-02,17,7430.0,1327.0,1531437063.5,2406792470.0,0.0181370947249434,13.2,563.0,2026-05-04,2,2,"[45.03, 47.5, 53.0]","[-201.1042, -180.2476, -138.7189]","[-208.7291, -203.0328, -190.17]","[52399924.0, 52075995.0, 51898849.0]","[52192297.0, 52209014.0, 52249355.0]","[52301199.0, 52286210.0, 52295265.0, 52333153.0]","[7091.5, 7085.5, 7096.5]","[7818.8, 7805.2, 7797.4]","[6007.9, 5997.2, 5984.2]",1,"[7430, 7140, 7020]",5940.0,2026-05-21,-20.05
024830,KOSDAQ,세원물산,Consumer Discretionary,상승(+8.40%) TIGER 200 경기소비재,mid,2026-05-04,2026-08-02,17,11300.0,944.0,114307344.0,124153100.0,0.0013151811440677,5.07,2230.0,2026-05-04,2,0,"[48.09, 50.12, 51.05]","[-76.6709, -63.9555, -49.2758]","[-88.2174, -83.365, -76.5472]","[4938677.0, 4927690.0, 4913536.0]","[4920667.0, 4923723.0, 4927089.0]","[4935984.0, 4935527.0, 4935835.0, 4936946.0]","[11126.0, 11106.0, 11104.5]","[11478.4, 11500.2, 11513.2]","[10730.25, 10721.5, 10712.15]",0,"[11300, 11250, 11140]",10300.0,2026-05-21,-8.85
331380,KOSDAQ,포커스에이아이,Information Technology,상승(+48.13%) TIGER 200 IT,mid,2026-05-04,2026-08-02,17,2375.0,770.0,425221452.75,647755125.0,0.0084124042207792,0.0,-435.0,2026-05-04,1,2,"[40.98, 41.64, 45.89]","[-102.7275, -98.2622, -88.4587]","[-105.8229, -104.3107, -101.1403]","[37795692.0, 37522953.0, 37245436.0]","[37374857.0, 37338648.0, 37343245.0]","[37323770.0, 37303667.0, 37312768.0, 37349799.0]","[2381.75, 2393.0, 2407.75]","[2638.6, 2649.7, 2662.1]","[2530.02, 2531.86, 2533.52]",0,"[2375, 2310, 2300]",1840.0,2026-05-21,-22.53
013000,KOSPI,세우글로벌,Materials,상승(+1.55%) KODEX 소재산업,mid,2026-05-04,2026-08-02,17,1293.0,371.0,297395374.0,1025021871.0,0.0276286218598382,9.95,130.0,2026-05-04,0,2,"[51.81, 54.28, 59.16]","[10.3609, 11.0906, 14.6471]","[14.7657, 14.0307, 14.1539]","[14617974.0, 13825227.0, 13643485.0]","[13756678.0, 13649485.0, 13642243.0]","[13726303.0, 13694140.0, 13712548.0, 13693392.0]","[1242.2, 1238.4, 1237.1]","[1193.04, 1189.88, 1187.32]","[1150.78, 1149.92, 1149.48]",1,"[1293, 1254, 1236]",1401.0,2026-05-21,8.35
005380,KOSPI,현대차,Consumer Discretionary,상승(+10.96%) TIGER 200 경기소비재,mid,2026-05-06,2026-08-04,15,550000.0,1126168.0,562002585075.0,929788200000.0,0.0082562122170049,15.57,35331.0,2026-05-06,0,1,"[53.23, 54.98, 57.34]","[11479.6011, 11365.834, 12024.6678]","[8240.2637, 8865.3778, 9497.2358]","[44126608.0, 42436084.0, 41581919.0]","[41121367.0, 40808373.0, 40578037.0]","[40011240.0, 39651700.0, 39404339.0, 39166724.0]","[521200.0, 517150.0, 513750.0]","[520130.0, 519310.0, 518790.0]","[346712.5, 345010.0, 343370.0]",0,"[550000, 539000, 531000]",666000.0,2026-05-21,21.09
000270,KOSPI,기아,Consumer Discretionary,상승(+10.96%) TIGER 200 경기소비재,mid,2026-05-06,2026-08-04,15,154600.0,603578.0,169081729000.0,173891606400.0,0.0028810129991484,8.09,19111.0,2026-05-06,1,3,"[45.2, 47.84, 48.57]","[-833.6877, -856.8206, -817.3171]","[-1049.5086, -1010.971, -972.2402]","[24975864.0, 23851080.0, 23071107.0]","[23896535.0, 23963518.0, 24071245.0]","[23910052.0, 23929687.0, 23974904.0, 24084539.0]","[154470.0, 154320.0, 154130.0]","[161192.0, 161536.0, 161856.0]","[129216.0, 128941.0, 128666.5]",0,"[154600, 154000, 151800]",167900.0,2026-05-21,8.6
012330,KOSPI,현대모비스,Consumer Discretionary,상승(+10.96%) TIGER 200 경기소비재,mid,2026-05-06,2026-08-04,15,432500.0,392418.0,119468392875.0,164203382500.0,0.0041843998618819,10.9,39682.0,2026-05-06,0,2,"[50.78, 52.72, 53.02]","[7160.6247, 6755.2032, 6440.3549]","[5343.5114, 5625.8498, 5788.7508]","[10868263.0, 10488602.0, 10277409.0]","[10598238.0, 10582255.0, 10571754.0]","[10388239.0, 10324302.0, 10279348.0, 10253147.0]","[423150.0, 420950.0, 418800.0]","[421700.0, 421910.0, 422090.0]","[359662.5, 359047.5, 358415.0]",0,"[432500, 431500, 425000]",670000.0,2026-05-21,54.91
015760,KOSPI,한국전력,Utilities,상승(+30.70%) TIGER KRX 기후변화솔루션,mid,2026-05-06,2026-08-04,15,45050.0,289205.0,108505580305.0,129687191950.0,0.0044842652080704,3.38,13311.0,2026-05-06,0,5,"[41.5, 46.06, 48.56]","[-485.1694, -481.3144, -428.9344]","[-706.5854, -661.5312, -615.0119]","[176734846.0, 173856107.0, 171504021.0]","[177139611.0, 177538567.0, 178442275.0]","[176522525.0, 176386936.0, 176496552.0, 176911650.0]","[44610.0, 44370.0, 44160.0]","[47081.0, 47440.0, 47792.0]","[45948.0, 45910.5, 45881.25]",0,"[45050, 44500, 43550]",39400.0,2026-05-21,-12.54
086520,KOSDAQ,에코프로,Materials,상승(+1.23%) KODEX 소재산업,mid,2026-05-06,2026-08-04,15,162800.0,221044.0,208101775700.0,316931714000.0,0.0143379469245941,0.0,-1103.0,2026-05-06,1,1,"[49.6, 52.23, 57.93]","[2334.8709, 2163.9459, 2563.7745]","[1775.8723, 1853.487, 1995.5445]","[147526322.0, 145579567.0, 144619953.0]","[146355752.0, 146265446.0, 146119891.0]","[143513642.0, 143048770.0, 142633462.0, 142307492.0]","[153840.0, 152850.0, 152135.0]","[154714.0, 154884.0, 155214.0]","[100354.5, 99764.5, 99210.0]",0,"[162800, 155800, 152900]",129800.0,2026-05-21,-20.27
000810,KOSPI,삼성화재,Financials,상승(+9.72%) TIGER 200 금융,mid,2026-05-06,2026-08-04,15,480500.0,214531.0,72895722125.0,107829966000.0,0.0050263116286224,11.81,40703.0,2026-05-06,2,1,"[46.21, 51.18, 53.75]","[-2756.5762, -2053.7791, -921.3451]","[-3085.6742, -2879.2952, -2487.7052]","[107544.0, -116868.0, -263789.0]","[-145100.0, -183765.0, -182060.0]","[-104799.0, -123236.0, -132423.0, -132633.0]","[470775.0, 468975.0, 467375.0]","[478870.0, 481620.0, 483550.0]","[475767.5, 475757.5, 475705.0]",0,"[480500, 473500, 461000]",566000.0,2026-05-21,17.79
039490,KOSPI,키움증권,Financials,상승(+9.72%) TIGER 200 금융,mid,2026-05-06,2026-08-04,15,484500.0,127076.0,80318935700.0,281472213000.0,0.0221499113129151,11.96,40504.0,2026-05-06,2,3,"[38.5, 45.99, 59.46]","[-1473.9175, -2546.7048, 1587.6835]","[3696.7145, 2448.0306, 2275.9612]","[8503218.0, 7922264.0, 7619843.0]","[8051211.0, 7998733.0, 7993415.0]","[8056707.0, 8029972.0, 8025953.0, 8034077.0]","[447325.0, 444125.0, 443600.0]","[439480.0, 439700.0, 441000.0]","[320412.0, 319152.0, 318177.0]",1,"[484500, 422500, 398000]",410000.0,2026-05-21,-15.38
323410,KOSPI,카카오뱅크,Financials,상승(+9.72%) TIGER 200 금융,mid,2026-05-06,2026-08-04,15,25000.0,119280.0,18345568332.5,59822900000.0,0.0050153336686787,24.83,1007.0,2026-05-06,0,4,"[44.94, 45.55, 52.33]","[32.4069, -5.1779, 13.2975]","[102.5358, 80.993, 67.4539]","[71848095.0, 69455179.0, 68481483.0]","[69689788.0, 69437475.0, 69516028.0]","[69720134.0, 69523088.0, 69417807.0, 69396156.0]","[24952.5, 24885.0, 24837.5]","[24845.0, 24919.0, 24993.0]","[24278.75, 24305.0, 24333.25]",0,"[25000, 24400, 24350]",22500.0,2026-05-21,-10.0
005387,KOSPI,현대차2우B,Consumer Discretionary,상승(+10.96%) TIGER 200 경기소비재,mid,2026-05-06,2026-08-04,15,250500.0,87585.0,51206018500.0,60001263000.0,0.0068506323000513,7.09,35331.0,2026-05-06,1,3,"[48.13, 49.09, 49.76]","[112.3213, -14.4698, -33.8706]","[-1464.6152, -1174.5861, -946.443]","[3055985.0, 2816459.0, 2638473.0]","[2836655.0, 2848236.0, 2861991.0]","[2840707.0, 2828004.0, 2832789.0, 2838994.0]","[247725.0, 247050.0, 246475.0]","[257960.0, 258550.0, 259110.0]","[214973.0, 214527.5, 214088.5]",0,"[250500, 249500, 248000]",266000.0,2026-05-21,6.19
034220,KOSPI,LG디스플레이,Information Technology,상승(+58.24%) TIGER 200 IT,mid,2026-05-06,2026-08-04,15,12760.0,63800.0,91889268050.0,104819227480.0,0.016429346,28.17,453.0,2026-05-06,0,4,"[45.91, 46.36, 50.37]","[216.2042, 146.9082, 126.8396]","[390.8513, 342.0627, 299.0181]","[164712198.0, 156497525.0, 152194342.0]","[163532437.0, 165142516.0, 167127464.0]","[158569303.0, 156912416.0, 155540770.0, 154697456.0]","[13041.5, 12951.0, 12878.5]","[12452.0, 12463.0, 12462.4]","[12317.25, 12299.85, 12284.1]",0,"[12760, 12310, 12260]",14740.0,2026-05-21,15.52
240810,KOSDAQ,원익IPS,Information Technology,상승(+58.24%) TIGER 200 IT,mid,2026-05-06,2026-08-04,15,129000.0,63318.0,71588805660.0,174894717000.0,0.0276216426608547,75.35,1712.0,2026-05-06,4,1,"[47.98, 53.32, 58.79]","[289.3394, 517.6544, 1209.1531]","[558.0248, 549.9507, 681.7912]","[35270477.0, 33914704.0, 33186021.0]","[34015867.0, 33987813.0, 34062842.0]","[33817226.0, 33648076.0, 33559784.0, 33493149.0]","[120490.0, 119650.0, 119200.0]","[120590.0, 120396.0, 120284.0]","[74695.5, 74187.75, 73714.25]",1,"[129000, 122500, 117100]",125300.0,2026-05-21,-2.87
087010,KOSDAQ,펩트론,Health Care,하락(-0.46%) TIGER 헬스케어,mid,2026-05-06,2026-08-04,15,269500.0,62840.0,32928272550.0,44296098000.0,0.0070490289624443,0.0,-593.0,2026-05-06,0,2,"[43.87, 47.33, 48.3]","[-5385.7127, -5019.4876, -4515.8129]","[-6328.5872, -6066.7673, -5756.5764]","[59898858.0, 59734494.0, 59636024.0]","[59743096.0, 59713648.0, 59717463.0]","[59797254.0, 59793733.0, 59802712.0, 59821658.0]","[267000.0, 267125.0, 267525.0]","[282640.0, 282760.0, 283010.0]","[281631.0, 281247.5, 280862.5]",0,"[269500, 267500, 260500]",239000.0,2026-05-21,-11.32
039030,KOSDAQ,이오테크닉스,Information Technology,상승(+58.24%) TIGER 200 IT,mid,2026-05-06,2026-08-04,15,479000.0,59011.0,45830887550.0,73782765000.0,0.0125032222805917,103.14,4644.0,2026-05-06,3,1,"[51.81, 53.57, 54.58]","[22053.9642, 19646.0078, 17854.6344]","[21789.6068, 21360.887, 20659.6365]","[5968645.0, 5814610.0, 5697421.0]","[5726887.0, 5678812.0, 5639001.0]","[5619230.0, 5586849.0, 5564638.0, 5551687.0]","[474875.0, 470675.0, 466725.0]","[435280.0, 433150.0, 431210.0]","[304721.0, 303251.5, 301816.5]",0,"[479000, 475000, 468000]",549000.0,2026-05-21,14.61
357780,KOSDAQ,솔브레인,Information Technology,상승(+58.24%) TIGER 200 IT,mid,2026-05-06,2026-08-04,15,466000.0,36248.0,19821730650.0,33165220000.0,0.0091495310086073,45.85,10164.0,2026-05-06,1,1,"[56.32, 56.46, 58.5]","[17693.5882, 16593.8163, 16141.359]","[13141.2513, 13831.7643, 14293.6832]","[1530730.0, 1459560.0, 1415258.0]","[1472063.0, 1460126.0, 1452534.0]","[1375961.0, 1356117.0, 1341461.0, 1326954.0]","[442100.0, 437075.0, 432975.0]","[428690.0, 427720.0, 426960.0]","[312570.5, 311127.0, 309731.0]",0,"[466000, 458500, 458000]",429000.0,2026-05-21,-7.94
001720,KOSPI,신영증권,Financials,상승(+9.72%) TIGER 200 금융,mid,2026-05-06,2026-08-04,15,212500.0,34935.0,4303539365.0,11432075000.0,0.0032723844282238,24.62,8632.0,2026-05-06,0,2,"[46.37, 54.01, 58.11]","[540.0767, 871.4608, 1599.7935]","[1248.1138, 1172.7832, 1258.1852]","[1856264.0, 1802466.0, 1774674.0]","[1806509.0, 1802342.0, 1807060.0]","[1817520.0, 1814698.0, 1815297.0, 1816542.0]","[203715.0, 202345.0, 201395.0]","[203532.0, 204142.0, 204822.0]","[160567.5, 160337.0, 160014.5]",1,"[212500, 206500, 197100]",180100.0,2026-05-21,-15.25
014680,KOSPI,한솔케미칼,Materials,상승(+1.23%) KODEX 소재산업,mid,2026-05-06,2026-08-04,15,293000.0,33315.0,21748112500.0,33883106000.0,0.0101705255890739,22.55,12993.0,2026-05-06,1,2,"[50.49, 51.3, 54.76]","[3980.7742, 3547.2307, 3685.6542]","[2360.9415, 2598.1993, 2815.6903]","[52462.0, -63180.0, -112878.0]","[-62257.0, -84137.0, -98815.0]","[-213729.0, -237032.0, -256426.0, -271019.0]","[282950.0, 281575.0, 280475.0]","[286480.0, 286790.0, 287390.0]","[234078.5, 233457.5, 232875.0]",0,"[293000, 286500, 285000]",286500.0,2026-05-21,-2.22
084370,KOSDAQ,유진테크,Information Technology,상승(+58.24%) TIGER 200 IT,mid,2026-05-06,2026-08-04,15,138700.0,31785.0,27869412410.0,54139603200.0,0.0170330669183577,74.85,1853.0,2026-05-06,0,1,"[50.19, 51.91, 57.24]","[3490.9074, 3112.1862, 3314.4737]","[3151.9346, 3143.9849, 3178.0827]","[12159305.0, 11768969.0, 11329753.0]","[11620751.0, 11517570.0, 11481003.0]","[11526410.0, 11486487.0, 11469914.0, 11480935.0]","[131735.0, 130720.0, 130110.0]","[128648.0, 128584.0, 128604.0]","[87003.25, 86517.0, 86071.0]",0,"[138700, 132000, 130000]",129500.0,2026-05-21,-6.63
005440,KOSPI,현대지에프홀딩스,Industrials,상승(+27.07%) KODEX 산업재,mid,2026-05-06,2026-08-04,15,15050.0,23464.0,5785371701.5,5870809350.0,0.0025020496718377,5.69,2643.0,2026-05-06,2,1,"[49.91, 52.82, 55.31]","[261.9826, 248.8761, 262.096]","[205.5409, 214.2079, 223.7855]","[27357876.0, 26967789.0, 26764824.0]","[27078501.0, 27087128.0, 26930283.0]","[26168931.0, 26075329.0, 25991777.0, 25928239.0]","[14302.0, 14235.5, 14172.0]","[14661.2, 14647.0, 14642.6]","[10091.6, 10063.45, 10034.85]",0,"[15050, 14720, 14350]",14100.0,2026-05-21,-6.31
023590,KOSPI,다우기술,Financials,상승(+9.72%) TIGER 200 금융,mid,2026-05-06,2026-08-04,15,50100.0,21687.0,2866462157.5,9429220800.0,0.0043478677548761,4.45,11260.0,2026-05-06,0,3,"[42.98, 49.11, 58.07]","[-100.0455, -101.3179, 90.2928]","[12.5571, -10.2179, 9.8842]","[3863637.0, 3675429.0, 3572898.0]","[3761814.0, 3779389.0, 3811090.0]","[3844326.0, 3838734.0, 3843982.0, 3855616.0]","[48070.0, 47765.0, 47602.5]","[48853.0, 49055.0, 49249.0]","[41073.5, 41020.5, 40972.25]",0,"[50100, 47700, 46400]",43400.0,2026-05-21,-13.37
000815,KOSPI,삼성화재우,Financials,상승(+9.72%) TIGER 200 금융,mid,2026-05-06,2026-08-04,15,375000.0,11276.0,6535829525.0,13565250000.0,0.0120301968783256,9.21,40703.0,2026-05-06,3,1,"[47.4, 47.84, 49.68]","[-2668.9592, -2443.8923, -2080.163]","[-3271.3871, -3105.8881, -2900.7431]","[60029.0, 23855.0, -1442.0]","[-2692.0, -11291.0, -13621.0]","[1535.0, -2078.0, -3883.0, -4965.0]","[373825.0, 373225.0, 372725.0]","[383350.0, 384890.0, 386050.0]","[363980.0, 363805.0, 363590.0]",0,"[375000, 373000, 372500]",390000.0,2026-05-21,4.0
