티커,종목명,날짜,외국인순매수,기관순매수
179900,유티아이,20260512,-42182,939
073490,LIG아큐버,20260512,6603,8194
204620,글로벌텍스프리,20260512,12353,295088
065680,우주일렉트로,20260512,-9653,2505
304360,에스바이오메딕스,20260512,11922,-14272
194370,제이에스코퍼레이션,20260512,14679,14366
091700,파트론,20260512,57828,10403
002810,삼영무역,20260512,11236,-1332
069080,웹젠,20260512,28987,-6628
009290,광동제약,20260512,-10904,353
086390,유니테스트,20260512,-99530,-37061
097520,엠씨넥스,20260512,-28473,-642
160980,싸이맥스,20260512,5272,49301
084010,대한제강,20260512,-8911,14309
220100,퓨쳐켐,20260512,49510,-29500
089980,상아프론테크,20260512,33071,-419
378340,필에너지,20260512,45446,1
094360,칩스앤미디어,20260512,-4598,50
180400,DXVX,20260512,14727,4415
144510,지씨셀,20260512,-35122,1427
241770,메카로,20260512,-1251,283
200880,서연이화,20260512,-1547,-9743
001390,KG케미칼,20260512,70024,-1312
228760,지노믹트리,20260512,29201,-2060
200670,휴메딕스,20260512,14969,-16996
144960,뉴파워프라즈마,20260512,504289,307771
200470,에이팩트,20260512,-103020,-1839
475400,씨메스로보틱스,20260512,-122508,-30832
034830,한국토지신탁,20260512,-194050,-7284
002900,TYM,20260512,61714,11798
003800,에이스침대,20260512,-160,-19
011760,현대코퍼레이션,20260512,554,10619
084850,아이티엠반도체,20260512,-6248,8853
091810,트리니티항공,20260512,67930,-95355
092220,KEC,20260512,0,0
017860,DS단석,20260512,49526,-4926
389260,대명에너지,20260512,3858,-870
092230,KPX홀딩스,20260512,-1048,381
049070,인탑스,20260512,-170138,4331
199820,제일일렉트릭,20260512,-120246,3432
203650,드림시큐리티,20260512,-109226,-833493
005720,넥센,20260512,-18686,4492
064290,인텍플러스,20260512,125366,74964
419530,SAMG엔터,20260512,-13627,14269
001230,동국홀딩스,20260512,0,0
036200,유니셈,20260512,89063,-4428
308430,셀비온,20260512,-998,4340
093520,매커스,20260512,8344,-284
016800,퍼시스,20260512,173,-667
078520,에이블씨엔씨,20260512,-5062,3909
078340,컴투스,20260512,-17084,-6799
394800,쓰리빌리언,20260512,-22338,20106
024720,콜마홀딩스,20260512,-11131,19655
104700,한국철강,20260512,-7704,13039
058970,엠로,20260512,-127192,-154359
026890,스틱인베스트먼트,20260512,43847,5216
084990,헬릭스미스,20260512,-1290,2082
007690,국도화학,20260512,1462,4835
459510,나우로보틱스,20260512,5099,-27258
200130,콜마비앤에이치,20260512,39891,386
018250,애경산업,20260512,-6501,-1096
219130,타이거일렉,20260512,27380,75
114190,강원에너지,20260512,21193,-1822
243840,신흥에스이씨,20260512,276596,680
478340,나라스페이스테크놀로지,20260512,-1345,-187
092460,한라IMS,20260512,-76852,90931
108670,LX하우시스,20260512,31603,-925
046120,오르비텍,20260512,58749,-12006
041920,메디아나,20260512,4585,43
099430,바이오플러스,20260512,16435,-662
001940,KISCO홀딩스,20260512,-36,-3000
452430,사피엔반도체,20260512,-588,3755
452280,한선엔지니어링,20260512,151546,-153335
001250,GS글로벌,20260512,-267685,480
126560,현대퓨처넷,20260512,-8316,-8681
321550,티움바이오,20260512,-204925,186172
064850,에프앤가이드,20260512,21498,16712
352480,씨앤씨인터내셔널,20260512,-5336,-8515
092200,디아이씨,20260512,-404531,-149
418550,제이오,20260512,41567,13448
001750,한양증권,20260512,1414,354
900140,엘브이엠씨홀딩스,20260512,660564,50831
042520,한스바이오메드,20260512,24724,-7303
314930,바이오다인,20260512,8908,185
053030,바이넥스,20260512,52756,-28376
236200,슈프리마,20260512,2728,-1823
217730,강스템바이오텍,20260512,40254,-422
389020,자람테크놀로지,20260512,-21714,-12986
451760,컨텍,20260512,-119177,-3619
462350,이노스페이스,20260512,-92932,11813
035810,이지홀딩스,20260512,62445,2061
084690,대상홀딩스,20260512,-38140,1077
365270,큐라클,20260512,-10216,3506
088800,에이스테크,20260512,247452,-7963
011500,한농화성,20260512,21508,-25
136480,하림,20260512,408515,4191
043150,바텍,20260512,-35083,1071
002310,아세아제지,20260512,22901,-21778
286940,롯데이노베이트,20260512,17686,-6129
091580,상신이디피,20260512,164253,-9686
024840,KBI메탈,20260512,77103,-19503
432720,퀄리타스반도체,20260512,195026,10881
014940,오리엔탈정공,20260512,49145,93
272450,진에어,20260512,-46308,1213
108860,셀바스AI,20260512,10645,-25724
061970,LB세미콘,20260512,-6127,-87811
060720,KH바텍,20260512,19548,235
445090,에이직랜드,20260512,4624,-598
394420,리센스메디컬,20260512,55959,-5204
448280,에코아이,20260512,3368,98
474650,링크솔루션,20260512,-52102,1691
402490,그린리소스,20260512,58902,3059
065660,안트로젠,20260512,7753,819
092730,네오팜,20260512,26599,-10529
098120,마이크로컨텍솔,20260512,-3717,-10289
338840,와이바이오로직스,20260512,500,3855
033270,유나이티드제약,20260512,12266,-583
006805,미래에셋증권우,20260512,813,201
318060,그래피,20260512,95563,-1395
215000,골프존,20260512,3377,-10729
416180,신성에스티,20260512,-8349,-1258
005010,휴스틸,20260512,154301,-105646
017390,서울가스,20260512,-1633,-953
049630,재영솔루텍,20260512,-168119,0
112290,와이씨켐,20260512,-212903,6231
012210,삼미금속,20260512,-88,68
151860,KG에코솔루션,20260512,-25204,6939
357550,석경에이티,20260512,-667,111
000490,대동,20260512,72431,-1465
004430,송원산업,20260512,37022,1569
307180,아이엘,20260512,472719,9535
051500,CJ프레시웨이,20260512,-3058,-12253
094480,갤럭시아머니트리,20260512,-128345,117
003920,남양유업,20260512,2851,645
322310,오로스테크놀로지,20260512,-10981,5342
095500,미래나노텍,20260512,47878,-54071
472850,폰드그룹,20260512,-18930,-20511
012200,계양전기,20260512,182246,-14
272110,케이엔제이,20260512,17191,-33041
000680,LS네트웍스,20260512,58742,13757
101360,에코앤드림,20260512,-17358,-12191
417840,저스템,20260512,-9991,-50559
052710,아모텍,20260512,98184,-152098
054210,이랜텍,20260512,44431,-2892
251370,와이엠티,20260512,56264,-124319
096760,JW홀딩스,20260512,9025,-332
115450,HLB테라퓨틱스,20260512,60218,25958
019010,베뉴지,20260512,18757,10949
100120,뷰웍스,20260512,597,-272
045390,대아티아이,20260512,281132,0
464080,에스오에스랩,20260512,-163921,-27843
067390,아스트,20260512,-142946,535
036710,심텍홀딩스,20260512,58840,1
004360,세방,20260512,-1494,-3162
094820,일진파워,20260512,73731,-5560
456010,아이씨티케이,20260512,-9816,1632
274090,켄코아에어로스페이스,20260512,-34024,3789
035600,KG이니시스,20260512,12811,537
123890,한국자산신탁,20260512,-18535,-13228
037270,YG PLUS,20260512,311405,-16255
418420,라온텍,20260512,247005,246798
294570,쿠콘,20260512,-25245,98
128820,대성산업,20260512,42517,-3913
472920,HK 종합채권(AA-이상)액티브,20260512,0,419
475560,더본코리아,20260512,-32,-44
011690,와이투솔루션,20260512,97206,-17
023760,한국캐피탈,20260512,-20474,-364
001460,BYC,20260512,-2130,4405
382800,지앤비에스 에코,20260512,-193507,-430
134380,미원화학,20260512,145,-12
001340,PKC,20260512,-40804,-4215
023410,유진기업,20260512,105197,182
382900,범한퓨얼셀,20260512,952,-44
054950,제이브이엠,20260512,-5131,3034
051370,인터플렉스,20260512,22752,3010
439090,마녀공장,20260512,-19938,14709
003520,영진약품,20260512,26937,-868
061090,세나테크놀로지,20260512,-4135,5001
002320,한진,20260512,-23851,-560
099440,스맥,20260512,61244,-1361
051360,토비스,20260512,9710,13733
474590,WON 반도체밸류체인액티브,20260512,6209,-20301
003200,일신방직,20260512,7892,-2671
221800,지구홀딩스,20260512,6051,23
900290,GRT,20260512,30242,-2758
088260,이리츠코크렙,20260512,2448,-73319
005680,삼영전자,20260512,29060,-2708
034120,SBS,20260512,1500,-14973
003120,일성아이에스,20260512,-1593,-527
053690,한미글로벌,20260512,115799,-12984
037710,광주신세계,20260512,-1625,-551
018000,유니슨,20260512,265567,-5031
334890,이지스밸류플러스리츠,20260512,-20119,-37833
036800,나이스정보통신,20260512,11132,-1976
484810,티엑스알로보틱스,20260512,-16302,-3492
092070,디엔에프,20260512,-2812,22401
003960,사조대림,20260512,-8308,745
000320,노루홀딩스,20260512,1038,-276
083310,엘오티베큠,20260512,-131738,-3535
067080,대화제약,20260512,20493,3194
001780,알루코,20260512,-73178,44449
017890,한국알콜,20260512,13495,-92703
108380,대양전기공업,20260512,4676,-4001
199430,케이엔알시스템,20260512,3501,0
309710,아이티켐,20260512,0,0
035510,신세계 I&C,20260512,26512,-22795
241590,화승엔터프라이즈,20260512,-22515,-12083
043370,피에이치에이,20260512,7996,-775
079960,동양이엔피,20260512,25078,-1692
009470,삼화전기,20260512,5826,-781
226320,잇츠한불,20260512,-4945,-2119
138360,앤로보틱스,20260512,25070,0
267980,매일유업,20260512,-3580,757
182400,엔케이젠바이오텍코리아,20260512,0,0
488280,에스투더블유,20260512,11618,563
044450,KSS해운,20260512,21910,-23979
001130,대한제분,20260512,0,0
226590,엠디바이스,20260512,-14833,-4129
005710,대원산업,20260512,2893,-2613
361390,제노코,20260512,-25340,2614
007610,선도전기,20260512,67042,-16106
194700,노바렉스,20260512,-45517,-48246
018310,삼목에스폼,20260512,-10724,3340
388050,지투파워,20260512,59379,-5349
304100,솔트룩스,20260512,14143,-14906
190510,나무가,20260512,-5510,-1500
007160,사조산업,20260512,-5687,-996
138610,나이벡,20260512,36152,-21181
176750,듀켐바이오,20260512,-4066,-60
054450,텔레칩스,20260512,45036,-249
255220,SG,20260512,241698,0
121800,비덴트,20260512,0,0
053300,한국정보인증,20260512,-35179,13001
003070,코오롱글로벌,20260512,-10019,-2457
078070,유비쿼스홀딩스,20260512,51895,-160
126700,하이비젼시스템,20260512,31796,-137509
000540,흥국화재,20260512,22349,-474
030210,다올투자증권,20260512,-32741,-41423
084680,이월드,20260512,-8594,-45044
004980,성신양회,20260512,55914,12
000050,경방,20260512,6279,-3978
086820,바이오솔루션,20260512,13202,3182
474170,루미르,20260512,-109078,-1730
377460,큐에이드,20260512,0,0
214180,헥토이노베이션,20260512,-50528,-2283
000430,대원강업,20260512,22395,1870
432320,KB스타리츠,20260512,232981,-762742
314130,지놈앤컴퍼니,20260512,-20612,-941
004310,현대약품,20260512,25353,-25
008350,남선알미늄,20260512,295060,-314
000650,천일고속,20260512,602,156
013890,지누스,20260512,-7591,-3463
264850,이랜시스,20260512,-76364,0
122900,아이마켓코리아,20260512,-33320,-5789
950170,JTC,20260512,19002,-181
377190,디앤디플랫폼리츠,20260512,27474,-332365
404990,신한서부티엔디리츠,20260512,-19495,-71066
036030,케이티알파,20260512,-5860,18097
005950,이수화학,20260512,25363,6401
064550,바이오니아,20260512,5265,3001
211270,AP위성,20260512,-43149,659
206640,바디텍메드,20260512,60187,-4020
209640,와이제이링크,20260512,30191,-2031
484120,도우인시스,20260512,-14295,-83
033920,무학,20260512,-2251,3411
256840,한국비엔씨,20260512,90830,-20078
042600,새로닉스,20260512,18067,-780
481070,에이유브랜즈,20260512,11944,-12781
004560,현대비앤지스틸,20260512,53257,-43625
001790,대한제당,20260512,-41237,-2754
136490,선진,20260512,-21812,-2771
372170,윤성에프앤씨,20260512,889,-3545
244920,에이플러스에셋,20260512,-891,-21868
125020,티씨머티리얼즈,20260512,313623,7833
308080,바이젠셀,20260512,75930,1
457550,우진엔텍,20260512,37261,-2296
034810,해성산업,20260512,-8577,-2
462860,더즌,20260512,-103378,0
126600,BGF에코머티리얼즈,20260512,44931,8176
353810,이지바이오,20260512,-16342,-1660
013120,동원개발,20260512,21412,-3068
452450,피아이이,20260512,39740,0
005500,삼진제약,20260512,-6541,-2221
059120,아진엑스텍,20260512,13150,-15877
293580,나우IB,20260512,270410,0
004380,삼익THK,20260512,55884,-1746
068930,디지털대성,20260512,-16800,5050
095700,제넥신,20260512,117786,37203
405100,큐알티,20260512,21570,590
950140,잉글우드랩,20260512,16716,-40
289930,웨이비스,20260512,89100,-8604
402030,코난테크놀로지,20260512,-4090,-2841
166480,코아스템켐온,20260512,8135,-207
013580,계룡건설,20260512,13285,-5682
024060,흥구석유,20260512,-169819,-595
461300,아이스크림미디어,20260512,-10218,-3051
051905,LG생활건강우,20260512,-779,-342
487570,HS효성,20260512,4507,-8
348950,제이알글로벌리츠,20260512,0,0
001630,종근당홀딩스,20260512,-2223,-627
010580,에스엠벡셀,20260512,-2802,-119
210980,SK디앤디,20260512,-32060,38816
102120,어보브반도체,20260512,173297,3
147830,제룡산업,20260512,248670,5102
237880,클리오,20260512,-20552,-2145
009680,모토닉,20260512,-6695,-3428
025000,KPX케미칼,20260512,265,616
065710,서호전기,20260512,-1556,-29
037030,파워넷,20260512,509599,198649
117580,대성에너지,20260512,-89155,-6824
101170,우림피티에스,20260512,-29611,-11756
125210,아모그린텍,20260512,114486,-80084
010955,S-Oil우,20260512,15587,7475
000480,CR홀딩스,20260512,-19845,-13017
119610,인터로조,20260512,-16872,-341
194480,데브시스터즈,20260512,47921,-5482
118990,모트렉스,20260512,12203,3
216080,제테마,20260512,51171,-7535
058820,CMG제약,20260512,37764,4845
000390,SP삼화,20260512,13808,-100
270660,에브리봇,20260512,740,-4623
163730,핑거,20260512,-20912,-271
003555,LG우,20260512,8707,59
232680,라온로보틱스,20260512,49038,21769
285490,노바텍,20260512,45720,-44
035150,백산,20260512,-7888,-5044
264450,유비쿼스,20260512,10127,33
298690,에어부산,20260512,-51650,-34501
039860,나노엔텍,20260512,14333,3
371950,풍원정밀,20260512,-22906,-4803
396270,넥스트칩,20260512,108907,-37060
011560,세보엠이씨,20260512,-22180,-2594
052330,코텍,20260512,31458,-867
012610,경인양행,20260512,-307448,-3355
417010,나노팀,20260512,-19911,2935
003220,대원제약,20260512,725,-205
380550,뉴로핏,20260512,21933,3610
036190,금화피에스시,20260512,2347,-12745
403850,더핑크퐁컴퍼니,20260512,-5841,-858
003350,한국화장품제조,20260512,14673,-21669
146320,비씨엔씨,20260512,15968,-46
008490,서흥,20260512,-15716,-2868
001080,만호제강,20260512,8400,-242
017510,세명전기,20260512,374715,712
002150,도화엔지니어링,20260512,-30145,-11431
053210,스카이라이프,20260512,26595,-8226
028100,동아지질,20260512,3859,20277
073010,케이에스피,20260512,268593,5913
264660,씨앤지하이테크,20260512,48103,-122
033530,SJG세종,20260512,-63500,-32
039840,디오,20260512,-1305,9779
003547,대신증권2우B,20260512,-30602,3
041020,폴라리스오피스,20260512,44555,-19604
140670,알에스오토메이션,20260512,-78454,-3307
083930,아바코,20260512,-2329,-316
016580,환인제약,20260512,5466,-1990
036560,KZ정밀,20260512,-1152,1466
123860,아나패스,20260512,-6687,-1013
494220,UNICORN SK하이닉스밸류체인액티브,20260512,3944,2654
039560,다산네트웍스,20260512,127786,7404
102260,동성케미컬,20260512,-31755,250
496020,WON 전단채플러스액티브,20260512,0,511
095570,AJ네트웍스,20260512,18970,-25477
289080,SV인베스트먼트,20260512,18472,0
102460,이연제약,20260512,-20483,179
003650,미창석유,20260512,137,-75
007860,서연,20260512,-2558,-187
339770,교촌에프앤비,20260512,-8254,437
040160,누리플렉스,20260512,-15115,80
357880,SKAI,20260512,-55832,-5000
121440,골프존홀딩스,20260512,2089,18839
357580,아모센스,20260512,48090,-25595
039570,HDC랩스,20260512,-11197,254
380540,옵티코어,20260512,0,0
104480,티케이케미칼,20260512,216165,150
115500,케이씨에스,20260512,-29787,19
