symbol,market,name,rsi_d,macd_d,signal_d,obv_d,signal_obv_9d,signal_obv_20d,market_cap,avg_trading_value_20d,today_trading_value,turnover,per,eps,cap_status,upper_closes,lower_closes,sector,sector_trend,ma20,ma50,ma200,break_20high,close_d
011200,KOSPI,HMM,"[43.83, 41.58, 42.64]","[-185.4111, -211.3031, -223.5968]","[-72.5895, -100.3322, -124.9852]","[136863354.0, 135148782.0, 136920628.0]","[136231942.0, 136416273.0, 136528177.0]","[137379346.0, 137586910.0, 137813217.0, 137887304.0]",188270.0,26896246202.5,34222857120.0,0.00181775413608116,10.21,1955.0,2026-05-18,2,0,Industrials,하락(-8.37%) KODEX 산업재,"[20586.5, 20648.5, 20709.0]","[20595.8, 20621.6, 20633.8]","[21068.55, 21090.75, 21116.3]",0,"[19960, 19890, 20100]"
079550,KOSPI,LIG디펜스앤에어로스페이스,"[49.74, 44.91, 45.56]","[16270.8057, 9893.1462, 5182.5225]","[34765.2694, 29790.8448, 24869.1803]","[14109689.0, 13870963.0, 14095918.0]","[14001781.0, 14101014.0, 14193938.0]","[14350641.0, 14338894.0, 14353811.0, 14377567.0]",184580.0,328311669250.0,200291114000.0,0.010851181818181819,72.86,11516.0,2026-05-18,0,1,Industrials,하락(-8.37%) KODEX 산업재,"[915950.0, 918150.0, 921100.0]","[831240.0, 829720.0, 825420.0]","[571235.0, 570190.0, 569175.0]",0,"[839000, 834000, 878000]"
033780,KOSPI,KT&G,"[70.82, 56.52, 54.46]","[5075.6446, 4744.3514, 4303.0893]","[4647.0311, 4666.4952, 4593.814]","[10108654.0, 10404772.0, 10763039.0]","[10171665.0, 10173176.0, 10109480.0]","[9788932.0, 9725987.0, 9637412.0, 9515080.0]",184990.0,56584206955.0,52768227600.0,0.0028524908157197687,19.86,8973.0,2026-05-18,1,2,Consumer Staples,상승(+2.40%) KODEX 필수소비재,"[177235.0, 176875.0, 176405.0]","[165822.0, 165390.0, 164826.0]","[148740.0, 148533.5, 148332.0]",0,"[178200, 179800, 189000]"
003670,KOSPI,포스코퓨처엠,"[50.23, 44.1, 42.79]","[11691.3096, 8675.7308, 5935.0269]","[14193.2096, 13089.7138, 11658.7764]","[15847828.0, 16167527.0, 16622900.0]","[17411830.0, 17545336.0, 17577765.0]","[16957078.0, 16913061.0, 16841858.0, 16737522.0]",206355.0,128155767150.0,74170168000.0,0.003594299532359284,601.04,386.0,2026-05-18,1,2,Materials,상승(+1.52%) KODEX 소재산업,"[258025.0, 257600.0, 256700.0]","[227444.0, 226964.0, 225958.0]","[196764.5, 196386.5, 195993.5]",0,"[232000, 235500, 250500]"
047810,KOSPI,한국항공우주,"[47.01, 39.73, 40.27]","[-4184.096, -4702.8722, -5007.8635]","[-3392.2596, -3654.3821, -3925.0784]","[81485818.0, 80861650.0, 81611239.0]","[81461618.0, 81740048.0, 81878302.0]","[82538782.0, 82743870.0, 83000115.0, 83247980.0]",157617.0,144753117000.0,100927965600.0,0.006403368012333695,84.79,1907.0,2026-05-18,2,2,Industrials,하락(-8.37%) KODEX 산업재,"[173075.0, 174485.0, 175930.0]","[180382.0, 180728.0, 180676.0]","[134123.0, 133772.0, 133418.5]",0,"[161700, 161100, 172200]"
024110,KOSPI,기업은행,"[40.15, 36.33, 34.15]","[-363.0976, -397.473, -439.8187]","[-262.6154, -289.5869, -319.6333]","[31938616.0, 33349212.0, 34931739.0]","[34271160.0, 34727487.0, 35173982.0]","[35049386.0, 35323051.0, 35469367.0, 35473625.0]",164668.0,28754019742.5,29128807400.0,0.0017689415915660602,6.07,3400.0,2026-05-18,1,1,Financials,하락(-0.85%) TIGER 200 금융,"[21907.5, 22017.5, 22095.0]","[22390.0, 22453.0, 22483.0]","[21081.9, 21079.9, 21077.9]",0,"[20650, 20900, 21300]"
086280,KOSPI,현대글로비스,"[60.61, 51.36, 46.95]","[9929.8263, 8672.6951, 6631.6642]","[4952.2659, 5696.3518, 5883.4143]","[16903151.0, 17245628.0, 18094137.0]","[16901245.0, 16705549.0, 16495140.0]","[15863366.0, 15765161.0, 15641403.0, 15467812.0]",172500.0,121299882350.0,78769710000.0,0.00456636,9.95,23117.0,2026-05-18,1,2,Industrials,하락(-8.37%) KODEX 산업재,"[238350.0, 238300.0, 237225.0]","[228970.0, 229300.0, 229100.0]","[200794.0, 200349.0, 199852.0]",0,"[230000, 242000, 263000]"
030200,KOSPI,KT,"[54.16, 42.99, 38.04]","[-368.2406, -468.2546, -676.8894]","[-265.0391, -305.6822, -379.9236]","[13120968.0, 13556673.0, 14186938.0]","[13728306.0, 13844310.0, 13941752.0]","[14461637.0, 14655001.0, 14843178.0, 14983515.0]",143652.0,29706003880.0,24835185000.0,0.0017288436638543145,8.3,6869.0,2026-05-18,2,3,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[60575.0, 60905.0, 61190.0]","[60578.0, 60594.0, 60518.0]","[55276.5, 55274.5, 55267.0]",0,"[57000, 58700, 61600]"
278470,KOSPI,에이피알,"[55.04, 49.38, 48.86]","[13924.0806, 11477.7056, 9270.6858]","[19830.9856, 18160.3296, 16382.4008]","[45397932.0, 45592992.0, 45828927.0]","[45656182.0, 45754839.0, 45793899.0]","[45925295.0, 45949451.0, 45955800.0, 45929650.0]",150501.0,132200717375.0,78414120000.0,0.005210205912253075,52.18,7704.0,2026-05-18,1,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[426000.0, 426625.0, 427075.0]","[376670.0, 374290.0, 371550.0]","[273226.0, 272076.5, 270906.5]",0,"[402000, 404000, 425000]"
071050,KOSPI,한국금융지주,"[52.29, 52.29, 44.62]","[5859.01, 5321.3452, 3443.4444]","[7829.0689, 7327.5242, 6550.7082]","[9979124.0, 10387891.0, 10387891.0]","[10371856.0, 10410542.0, 10353457.0]","[10322974.0, 10325064.0, 10296217.0, 10285374.0]",134021.0,86043070225.0,98308463500.0,0.007335302937599332,7.33,32808.0,2026-05-18,1,2,Financials,하락(-0.85%) TIGER 200 금융,"[259275.0, 260100.0, 259950.0]","[239750.0, 239550.0, 238520.0]","[186775.0, 186315.5, 185770.0]",0,"[240500, 258000, 258000]"
003550,KOSPI,LG,"[74.44, 79.75, 63.12]","[5123.4316, 6372.8937, 6433.6074]","[3611.679, 4163.9219, 4617.859]","[12100146.0, 13101908.0, 10482811.0]","[10346662.0, 9931147.0, 9369111.0]","[8753437.0, 8485665.0, 8157438.0, 7946967.0]",177972.0,54083399255.0,115603334800.0,0.006495591149169532,24.94,4628.0,2026-05-18,1,2,Industrials,하락(-8.37%) KODEX 산업재,"[103245.0, 102165.0, 100530.0]","[95276.0, 94904.0, 94210.0]","[85165.5, 84989.0, 84762.5]",0,"[115400, 126000, 117000]"
018260,KOSPI,삼성에스디에스,"[62.41, 66.78, 56.96]","[3838.719, 4637.6296, 4540.6207]","[3151.6429, 3448.8402, 3667.1963]","[9140637.0, 9740420.0, 7869246.0]","[7479345.0, 7121089.0, 6676297.0]","[6879138.0, 6799957.0, 6640659.0, 6502943.0]",139744.0,85705838930.0,108320809800.0,0.007751374642202886,18.4,9816.0,2026-05-18,1,2,Information Technology,상승(+50.13%) TIGER 200 IT,"[176160.0, 176680.0, 176160.0]","[165514.0, 165240.0, 164584.0]","[166952.5, 166966.0, 166951.0]",0,"[180600, 189000, 182900]"
010950,KOSPI,S-Oil,"[47.14, 44.34, 43.76]","[92.2116, -369.0401, -774.0772]","[1368.6403, 1021.1042, 662.0679]","[2575201.0, 2843626.0, 3269558.0]","[3449455.0, 3735956.0, 4058620.0]","[3658734.0, 3732250.0, 3777348.0, 3821672.0]",125530.0,66795913775.0,29929387500.0,0.002384241814705648,73.45,1518.0,2026-05-18,2,2,Energy,상승(+6.22%) KODEX 에너지화학,"[118440.0, 118770.0, 119040.0]","[115786.0, 116250.0, 116538.0]","[87804.0, 87558.5, 87307.5]",0,"[111500, 112100, 115000]"
047050,KOSPI,포스코인터내셔널,"[43.72, 39.6, 38.73]","[-98.0379, -563.6462, -969.8789]","[1207.6953, 853.427, 488.7658]","[92376187.0, 92787812.0, 93354330.0]","[93740038.0, 94231454.0, 94677134.0]","[94451551.0, 94439731.0, 94381186.0, 94256082.0]",125433.0,61165881120.0,29348862500.0,0.0023398039192238087,20.42,3491.0,2026-05-18,2,3,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[78920.0, 78995.0, 79035.0]","[76818.0, 76712.0, 76454.0]","[60054.5, 59965.0, 59864.0]",0,"[71300, 71900, 74600]"
005940,KOSPI,NH투자증권,"[51.0, 42.92, 41.19]","[479.8958, 227.6407, -20.4525]","[758.5948, 652.404, 517.8327]","[42771056.0, 43630852.0, 44682089.0]","[45305213.0, 45667319.0, 45667504.0]","[45114246.0, 45227295.0, 45330744.0, 45337258.0]",113852.0,36254975895.0,27470482200.0,0.002412823859045076,11.06,2888.0,2026-05-18,2,2,Financials,하락(-0.85%) TIGER 200 금융,"[35145.0, 35307.5, 35447.5]","[33670.0, 33672.0, 33597.0]","[25020.25, 24969.0, 24915.0]",0,"[31950, 32550, 35000]"
039490,KOSPI,키움증권,"[45.74, 41.28, 40.23]","[-2658.1116, -5679.4631, -8460.528]","[1029.1228, -312.5944, -1942.1811]","[7759736.0, 7869390.0, 8053700.0]","[8066725.0, 8077791.0, 8043072.0]","[7987000.0, 7999571.0, 8013983.0, 8029138.0]",102290.0,83770159175.0,42765060000.0,0.004180766448333171,9.63,40504.0,2026-05-18,1,2,Financials,하락(-0.85%) TIGER 200 금융,"[436175.0, 439650.0, 443150.0]","[436300.0, 437320.0, 436850.0]","[328107.0, 327284.5, 326454.5]",0,"[390000, 396000, 420000]"
323410,KOSPI,카카오뱅크,"[45.45, 38.59, 37.79]","[-463.3295, -529.3613, -587.0288]","[-238.3393, -296.5437, -354.6407]","[70402485.0, 71320361.0, 72295701.0]","[73103789.0, 73603051.0, 73892138.0]","[74179478.0, 74491253.0, 74730245.0, 74876141.0]",106398.0,22381263272.5,20468634800.0,0.0019237800334592756,22.14,1007.0,2026-05-18,1,3,Financials,하락(-0.85%) TIGER 200 금융,"[24117.5, 24285.0, 24437.5]","[24285.0, 24320.0, 24315.0]","[23985.0, 24021.75, 24056.5]",0,"[22300, 22450, 23600]"
047040,KOSPI,대우건설,"[60.1, 49.35, 51.18]","[2634.7463, 2187.1377, 1875.3402]","[3603.7722, 3320.4453, 3031.4243]","[1424043474.0, 1410227068.0, 1424784839.0]","[1422179859.0, 1418902209.0, 1420167631.0]","[1388018036.0, 1378908443.0, 1368207357.0, 1352245512.0]",120396.0,821977504500.0,404820695800.0,0.03362409845842054,0.0,-2195.0,2026-05-18,2,1,Industrials,하락(-8.37%) KODEX 산업재,"[32125.0, 32090.0, 32090.0]","[23086.6, 22671.4, 22252.4]","[8984.45, 8857.92, 8735.5]",0,"[29300, 28500, 32600]"
005830,KOSPI,DB손해보험,"[55.07, 46.55, 43.25]","[-1692.9419, -1728.4834, -2047.7426]","[-1598.9747, -1624.8764, -1709.4497]","[3104523.0, 3367728.0, 3650508.0]","[3644171.0, 3772359.0, 3889019.0]","[4089344.0, 4150995.0, 4189060.0, 4224796.0]",105194.0,35160559065.0,42270723000.0,0.004018358746696579,6.36,25263.0,2026-05-18,1,0,Financials,하락(-0.85%) TIGER 200 금융,"[168140.0, 168610.0, 168625.0]","[171810.0, 172410.0, 172630.0]","[145769.5, 145650.5, 145516.5]",0,"[160600, 164500, 173000]"
259960,KOSPI,크래프톤,"[62.87, 54.88, 56.12]","[9625.3074, 8990.6705, 8630.3063]","[8896.2552, 8915.1382, 8858.1718]","[1686388.0, 1568909.0, 1738876.0]","[1435072.0, 1424424.0, 1380973.0]","[1367022.0, 1333553.0, 1294340.0, 1239412.0]",130093.0,53038476600.0,33129078000.0,0.002546568839215023,18.27,15438.0,2026-05-18,2,1,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[275075.0, 273800.0, 272050.0]","[253300.0, 252060.0, 250700.0]","[272390.0, 272747.5, 273122.5]",0,"[282000, 279000, 293500]"
307950,KOSPI,현대오토에버,"[77.93, 69.56, 60.67]","[62159.238, 64311.3111, 61116.3677]","[35807.0415, 41507.8955, 45429.5899]","[15915354.0, 16164770.0, 16505068.0]","[15611696.0, 15391570.0, 15154372.0]","[14701153.0, 14603572.0, 14482637.0, 14339811.0]",163447.0,185555020850.0,148651936000.0,0.009094809693662166,89.57,6654.0,2026-05-18,1,2,Information Technology,상승(+50.13%) TIGER 200 IT,"[513575.0, 505625.0, 494025.0]","[445750.0, 441880.0, 436350.0]","[304813.5, 302647.0, 300226.0]",0,"[596000, 648000, 689000]"
352820,KOSPI,하이브,"[43.57, 42.14, 38.11]","[-12177.1356, -11373.3986, -11332.0274]","[-13655.8482, -13199.3583, -12825.8921]","[-393632.0, -171497.0, 214458.0]","[228592.0, 400916.0, 585835.0]","[715993.0, 835696.0, 928052.0, 981635.0]",101290.0,76328588275.0,52201725000.0,0.005153689900286307,0.0,-5673.0,2026-05-18,1,3,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[247675.0, 249325.0, 249900.0]","[281990.0, 284150.0, 285810.0]","[303100.0, 303305.0, 303425.0]",0,"[235000, 244000, 247000]"
006260,KOSPI,LS,"[67.68, 59.64, 66.88]","[59648.9258, 54408.3236, 54109.7512]","[55214.1185, 55052.9595, 54864.3179]","[12092835.0, 11569338.0, 11887461.0]","[12153658.0, 12169639.0, 12202699.0]","[11663396.0, 11586226.0, 11543435.0, 11466294.0]",164736.0,125717989275.0,276406416000.0,0.01677875,62.43,8458.0,2026-05-18,2,2,Utilities,상승(+22.34%) TIGER KRX 기후변화솔루션,"[449500.0, 439800.0, 433350.0]","[344840.0, 339270.0, 334480.0]","[233907.0, 232159.5, 230713.0]",0,"[528000, 472500, 505000]"
028050,KOSPI,삼성E&A,"[54.82, 48.45, 46.88]","[3354.2268, 2730.7934, 2123.479]","[4035.6184, 3774.6534, 3444.4185]","[65868365.0, 67908518.0, 70808044.0]","[72495037.0, 73170309.0, 73282276.0]","[69627226.0, 69738072.0, 69910737.0, 69790268.0]",97020.0,204527555172.5,100987573500.0,0.01040894387755102,15.71,3150.0,2026-05-18,2,2,Industrials,하락(-8.37%) KODEX 산업재,"[53902.5, 53947.5, 54037.5]","[44777.0, 44450.0, 44056.0]","[31980.75, 31862.25, 31737.25]",0,"[49500, 50600, 54700]"
016360,KOSPI,삼성증권,"[59.75, 53.33, 50.5]","[8094.7475, 7149.6839, 6064.5238]","[7710.5906, 7598.4093, 7291.6322]","[16642758.0, 17246209.0, 18171208.0]","[19320596.0, 19597428.0, 19342195.0]","[17430182.0, 17391696.0, 17336812.0, 17254658.0]",107071.0,132400596020.0,72353774900.0,0.006757551054907491,10.63,11279.0,2026-05-18,2,2,Financials,하락(-0.85%) TIGER 200 금융,"[121825.0, 121360.0, 120755.0]","[107954.0, 107460.0, 106756.0]","[86173.0, 85944.0, 85701.0]",0,"[119900, 123200, 130000]"
000880,KOSPI,한화,"[66.73, 60.57, 43.34]","[5293.4608, 5150.0247, 3766.4206]","[4598.3474, 4708.6828, 4520.2304]","[43597380.0, 44045642.0, 44778174.0]","[44330749.0, 44395513.0, 44376710.0]","[43785008.0, 43772690.0, 43721782.0, 43624701.0]",88981.0,42241044010.0,56570664400.0,0.006357611669907059,32.04,3939.0,2026-05-18,1,2,Industrials,하락(-8.37%) KODEX 산업재,"[135050.0, 135420.0, 134685.0]","[126050.0, 126080.0, 125518.0]","[102459.5, 102293.5, 102048.5]",0,"[126200, 141400, 145200]"
003230,KOSPI,삼양식품,"[63.27, 63.62, 54.86]","[29551.0288, 36269.2081, 34897.1923]","[28536.8431, 30083.3161, 31046.0914]","[2771240.0, 2843693.0, 2756383.0]","[2663422.0, 2653408.0, 2643128.0]","[2703035.0, 2700315.0, 2689607.0, 2680638.0]",102901.0,87058370800.0,98970798000.0,0.009618059882799972,26.42,51697.0,2026-05-18,0,1,Consumer Staples,상승(+2.40%) KODEX 필수소비재,"[1340500.0, 1340650.0, 1332500.0]","[1239400.0, 1233280.0, 1225200.0]","[1313045.0, 1313180.0, 1312970.0]",0,"[1366000, 1444000, 1439000]"
003490,KOSPI,대한항공,"[61.23, 54.01, 51.39]","[421.3822, 422.7882, 379.1856]","[251.0494, 285.3971, 304.1548]","[66282951.0, 67539446.0, 69908106.0]","[66306916.0, 65333833.0, 64367582.0]","[63055022.0, 62842995.0, 62492144.0, 61937697.0]",94080.0,48482347065.0,32103447250.0,0.003412356212797619,12.1,2111.0,2026-05-18,2,1,Industrials,하락(-8.37%) KODEX 산업재,"[25340.0, 25322.5, 25260.0]","[24790.0, 24769.0, 24712.0]","[23668.25, 23667.5, 23667.0]",0,"[25550, 26050, 27300]"
007660,KOSPI,이수페타시스,"[48.14, 45.07, 47.85]","[3658.7744, 2513.7466, 1867.2007]","[6598.715, 5781.7213, 4998.8172]","[173260103.0, 172115502.0, 173757009.0]","[175128575.0, 175642796.0, 176413506.0]","[175946951.0, 175807191.0, 175761543.0, 175680488.0]",96533.0,244304823685.0,150515031500.0,0.015592080583841796,58.26,2257.0,2026-05-18,2,2,Information Technology,상승(+50.13%) TIGER 200 IT,"[141845.0, 141405.0, 141165.0]","[124942.0, 124624.0, 124040.0]","[105256.5, 104905.0, 104566.5]",0,"[131500, 128000, 132500]"
011070,KOSPI,LG이노텍,"[87.03, 79.5, 81.25]","[96613.9939, 96565.167, 97660.0728]","[81254.1235, 84316.3322, 86985.0803]","[12877963.0, 12578368.0, 12981865.0]","[12277422.0, 12097864.0, 11923667.0]","[11363674.0, 11187491.0, 11033788.0, 10847273.0]",179870.0,199064743800.0,227692200000.0,0.012658709067659977,52.71,14419.0,2026-05-18,2,1,Information Technology,상승(+50.13%) TIGER 200 IT,"[596275.0, 577225.0, 559775.0]","[423380.0, 413450.0, 403730.0]","[274665.0, 271636.0, 268749.0]",0,"[760000, 732000, 760000]"
005387,KOSPI,현대차2우B,"[66.58, 61.66, 55.23]","[6820.9412, 7390.2349, 6994.2088]","[2965.2931, 3850.2815, 4479.0669]","[3575348.0, 3842438.0, 4266179.0]","[3608574.0, 3502607.0, 3347187.0]","[3099553.0, 3065169.0, 3004567.0, 2912076.0]",94403.0,69277670100.0,72114300000.0,0.007638983930595426,7.64,35331.0,2026-05-18,1,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[260500.0, 259525.0, 257675.0]","[255330.0, 255370.0, 254670.0]","[219342.0, 218813.0, 218244.0]",0,"[270000, 279500, 286000]"
443060,KOSPI,HD현대마린솔루션,"[47.17, 45.02, 47.21]","[12691.8153, 9530.7167, 7384.2068]","[17828.0033, 16168.546, 14411.6782]","[1407569.0, 1187142.0, 1581364.0]","[1930850.0, 2063995.0, 2197366.0]","[2478769.0, 2521159.0, 2585468.0, 2637449.0]",99082.0,112626099615.0,48714367000.0,0.004916570820128782,36.75,6013.0,2026-05-18,1,1,Industrials,하락(-8.37%) KODEX 산업재,"[242760.0, 240800.0, 239245.0]","[203976.0, 203018.0, 201890.0]","[201994.0, 201814.5, 201627.0]",0,"[221000, 215500, 222000]"
326030,KOSPI,SK바이오팜,"[53.33, 42.76, 41.1]","[-118.7603, -436.0219, -767.369]","[-130.9754, -191.9847, -307.0615]","[2359811.0, 2557006.0, 2876564.0]","[2673381.0, 2719090.0, 2761247.0]","[2896316.0, 2953279.0, 2988161.0, 2992348.0]",74789.0,21238946910.0,18832122500.0,0.00251803373490754,28.01,3409.0,2026-05-18,2,2,Health Care,하락(-10.05%) TIGER 헬스케어,"[100885.0, 101430.0, 101885.0]","[99162.0, 99384.0, 99402.0]","[110620.5, 110655.0, 110687.0]",0,"[95500, 96600, 102400]"
000100,KOSPI,유한양행,"[43.77, 37.08, 32.93]","[-2811.0612, -2823.5445, -3008.5551]","[-2415.989, -2497.5001, -2599.7111]","[134244988.0, 134533833.0, 134912661.0]","[134519223.0, 134602614.0, 134693036.0]","[135292010.0, 135415203.0, 135514067.0, 135578256.0]",66426.0,23842282655.0,24089673000.0,0.0036265427693975253,34.91,2389.0,2026-05-18,1,2,Health Care,하락(-10.05%) TIGER 헬스케어,"[90710.0, 91425.0, 91985.0]","[94256.0, 94564.0, 94692.0]","[109818.5, 110031.0, 110261.0]",0,"[83400, 86000, 89400]"
001440,KOSPI,대한전선,"[69.35, 60.27, 57.47]","[9100.732, 8350.492, 7515.9679]","[8010.9332, 8078.8449, 7966.2695]","[470147709.0, 475761657.0, 482704857.0]","[483865104.0, 483160263.0, 479596455.0]","[423639811.0, 417031663.0, 409243975.0, 399048324.0]",113872.0,844795324430.0,326170378800.0,0.028643597969650134,128.54,452.0,2026-05-18,1,2,Utilities,상승(+22.34%) TIGER KRX 기후변화솔루션,"[54797.5, 53997.5, 53060.0]","[40215.0, 39636.0, 38957.0]","[26486.0, 26275.6, 26055.6]",0,"[58100, 60000, 65500]"
267270,KOSPI,HD건설기계,"[48.71, 42.21, 42.73]","[7019.139, 5006.3084, 3420.1158]","[10303.1123, 9243.7515, 8079.0244]","[12360391.0, 12037331.0, 12430263.0]","[12791463.0, 12931186.0, 13069976.0]","[13073649.0, 13029138.0, 13014677.0, 13001923.0]",78198.0,77133236325.0,52658780000.0,0.006734031560909486,29.04,5613.0,2026-05-18,2,1,Industrials,하락(-8.37%) KODEX 산업재,"[181440.0, 181275.0, 181145.0]","[156106.0, 155378.0, 154496.0]","[116493.5, 116052.5, 115606.5]",0,"[163000, 162400, 171900]"
180640,KOSPI,한진칼,"[60.08, 54.83, 46.13]","[-590.6014, -149.5554, -424.5244]","[-1329.884, -1093.8182, -959.9595]","[1964949.0, 2064629.0, 2234588.0]","[1958417.0, 1949673.0, 1939390.0]","[2092264.0, 2117875.0, 2133902.0, 2135098.0]",74373.0,13594977970.0,11104352000.0,0.0014930622672206311,48.37,2303.0,2026-05-18,1,0,Industrials,하락(-8.37%) KODEX 산업재,"[114535.0, 114825.0, 114580.0]","[115934.0, 116130.0, 116006.0]","[114290.0, 114325.0, 114329.0]",0,"[111400, 119200, 123100]"
161390,KOSPI,한국타이어앤테크놀로지,"[52.24, 53.06, 52.1]","[218.4542, 297.9969, 325.0119]","[413.8468, 390.6768, 377.5438]","[7022537.0, 7442668.0, 6833178.0]","[7417502.0, 7569935.0, 7632057.0]","[8164757.0, 8279144.0, 8388800.0, 8548182.0]",76555.0,26902664880.0,25964095800.0,0.0033915610737378357,7.03,8795.0,2026-05-18,1,0,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[61460.0, 61390.0, 61325.0]","[59090.0, 59088.0, 59008.0]","[54301.75, 54226.25, 54147.0]",0,"[61800, 62200, 61800]"
090430,KOSPI,아모레퍼시픽,"[47.48, 40.23, 38.98]","[-2321.2116, -2792.9297, -3258.3165]","[-1117.4968, -1452.5834, -1813.73]","[-405003.0, -227197.0, 123511.0]","[291688.0, 513050.0, 745084.0]","[1415421.0, 1550629.0, 1664923.0, 1748946.0]",70425.0,45875042490.0,21407842400.0,0.0030398072275470357,35.28,3413.0,2026-05-18,1,2,Consumer Discretionary,상승(+25.74%) TIGER 200 경기소비재,"[132135.0, 132775.0, 133200.0]","[132892.0, 133088.0, 133156.0]","[128761.0, 128839.0, 128907.0]",0,"[120400, 122000, 130200]"
032640,KOSPI,LG유플러스,"[56.09, 51.41, 45.07]","[-158.9313, -123.725, -143.3928]","[-108.9702, -111.9212, -118.2155]","[45717805.0, 46896051.0, 48391674.0]","[46873564.0, 47235478.0, 47398651.0]","[48639397.0, 48888305.0, 49133627.0, 49352739.0]",67053.0,16444194725.5,18380637600.0,0.0027412103261599033,12.91,1208.0,2026-05-18,1,2,Communication Services,하락(-6.38%) TIGER 미디어컨텐츠,"[16202.0, 16278.5, 16337.0]","[15955.2, 15943.4, 15910.8]","[15414.45, 15411.05, 15404.95]",0,"[15600, 16210, 16600]"
377300,KOSPI,카카오페이,"[52.56, 43.58, 41.31]","[435.801, -33.39, -560.1534]","[498.6326, 392.2281, 201.7518]","[65389727.0, 65687026.0, 66438394.0]","[66670827.0, 66697485.0, 66663626.0]","[66137773.0, 66165835.0, 66162808.0, 66098612.0]",66411.0,34647918925.0,14597380900.0,0.0021980366053816385,146.57,335.0,2026-05-18,1,3,Information Technology,상승(+50.13%) TIGER 200 IT,"[56055.0, 56380.0, 56545.0]","[55441.0, 55645.0, 55669.0]","[55638.25, 55677.25, 55716.25]",0,"[49100, 51100, 57800]"
