티커,종목명,PER,EPS,PBR,외국인보유율,날짜
212710,아이에스티이,-,-423.0,2.67,6.91,20260730
036010,아비코전자,5.27,844.0,0.49,20.54,20260730
365330,에스와이스틸텍,-,-72.0,0.62,5.76,20260730
443250,레뷰코퍼레이션,11.14,491.0,1.24,1.17,20260730
005670,푸드웰,4.96,1191.0,0.52,3.58,20260730
052460,아이크래프트,6.33,637.0,1.13,4.6,20260730
453860,에이에스텍,-,-156.0,0.83,13.45,20260730
039420,케이엘넷,6.88,373.0,0.79,9.4,20260730
026150,특수건설,-,-1962.0,0.67,2.18,20260730
214270,FSN,-,-495.0,0.94,0.07,20260730
081150,티플랙스,14.46,166.0,0.34,7.17,20260730
099520,DGI,-,-50.0,2.55,0.93,20260730
162300,신스틸,-,-9.0,0.67,0.56,20260730
291650,압타머사이언스,-,-252.0,1.46,20.39,20260730
382840,원준,-,-1055.0,0.55,1.85,20260730
464490,쿼드메디슨,-,-801.0,2.14,4.39,20260730
008370,원풍,7.14,672.0,0.54,1.35,20260730
014970,삼륭물산,10.49,370.0,1.02,1.44,20260730
142280,녹십자엠에스,11.63,206.0,1.17,3.49,20260730
234030,싸이닉솔루션,30.76,79.0,1.5,4.49,20260730
083790,CG인바이츠,-,-35.0,0.68,2.53,20260730
347000,센코,8.51,177.0,0.94,1.96,20260730
045970,코아시아,-,-419.0,0.64,5.32,20260730
333620,엔시스,-,-886.0,1.07,1.07,20260730
388870,파로스아이바이오,-,-768.0,4.77,1.45,20260730
126880,제이엔케이글로벌,13.31,183.0,0.37,3.27,20260730
096350,대창솔루션,-,-124.0,1.71,3.64,20260730
010280,아이티센엔텍,1.71,2527.0,0.51,0.01,20260730
216050,인크로스,5.09,908.0,0.43,5.73,20260730
091590,남화토건,4.83,994.0,0.33,2.72,20260730
094850,참좋은여행,4.31,932.0,0.54,2.95,20260730
208370,셀바스헬스케어,3.33,657.0,0.67,4.84,20260730
360070,탑머티리얼,-,-3714.0,0.51,0.23,20260730
067920,이글루,-,-44.0,0.75,4.66,20260730
417790,트루엔,5.12,1043.0,0.51,3.68,20260730
088390,이녹스,2.64,2258.0,0.31,0.52,20260730
076610,해성옵틱스,-,-3.0,2.15,0.79,20260730
396270,넥스트칩,-,-521.0,3.85,2.43,20260730
340930,성원에너텍,-,-505.0,1.22,1.6,20260730
203400,에이비온,-,-359.0,0.9,5.37,20260730
117670,알파칩스,-,-177.0,1.31,0.78,20260730
217190,제너셈,113.51,37.0,1.15,3.35,20260730
241690,유니테크노,-,-114.0,0.39,1.85,20260730
053620,태양,3.05,2097.0,0.25,1.18,20260730
168330,내츄럴엔도텍,-,-73.0,2.26,1.23,20260730
217480,에스디생명공학,-,-66.0,1.95,1.67,20260730
263690,디알젬,5.7,848.0,0.56,15.62,20260730
079810,APS이노베이션,10.88,233.0,0.31,2.35,20260730
123420,위메이드플레이,2.81,1861.0,0.2,3.68,20260730
432470,케이엔에스,-,-151.0,0.95,1.54,20260730
451220,아이엠티,18.04,382.0,1.68,3.59,20260730
036670,삼양케이씨아이,6.58,764.0,0.43,3.25,20260730
456070,이엔셀,-,-1531.0,1.54,4.45,20260730
061040,알에프텍,-,-5012.0,0.24,0.0,20260730
420570,제이투케이바이오,13.4,689.0,1.59,1.8,20260730
347860,알체라,-,-51.0,2.75,5.13,20260730
060570,드림어스컴퍼니,-,-34.0,0.37,2.92,20260730
100030,인지소프트,1.8,9106.0,0.53,0.63,20260730
066310,큐에스아이,11.74,493.0,0.59,8.44,20260730
010470,오리콤,5.73,775.0,0.41,4.09,20260730
137080,나래나노텍,0.96,5169.0,0.42,1.49,20260730
228340,동양파일,-,-219.0,0.45,2.24,20260730
095270,웨이브일렉트로,42.85,86.0,0.88,5.38,20260730
251630,브이원텍,-,-533.0,0.5,1.37,20260730
048910,대원미디어,7.65,548.0,0.49,3.66,20260730
059270,해성에어로보틱스,524.44,9.0,1.34,3.93,20260730
054300,팬스타엔터프라이즈,-,-19.0,0.59,0.72,20260730
357580,아모센스,1488.33,3.0,1.11,8.37,20260730
088910,동우팜투테이블,1.59,1286.0,0.21,6.33,20260730
215360,우리산업,3.15,1821.0,0.43,3.02,20260730
460940,피앤에스로보틱스,22.62,172.0,1.23,1.45,20260730
318160,셀바이오휴먼텍,5.61,994.0,0.79,3.46,20260730
460870,에스엠씨지,13.04,199.0,1.19,2.68,20260730
261780,아리바이오랩,-,-579.0,5.2,0.1,20260730
277880,티에스아이,5.78,453.0,0.48,2.96,20260730
045340,토탈소프트,5.32,1141.0,1.37,6.35,20260730
072950,빛샘전자,5.47,1180.0,0.6,4.95,20260730
050960,수산아이앤티,10.92,704.0,0.57,1.38,20260730
104540,코렌텍,11.2,345.0,0.65,3.69,20260730
036120,서울평가정보,8.58,171.0,1.71,1.92,20260730
348150,고바이오랩,-,-190.0,1.72,2.94,20260730
950200,소마젠,-,-83.0,1.81,0.01,20260730
096610,알에프세미,36.16,82.0,3.25,5.0,20260730
039020,이건홀딩스,-,-294.0,0.28,1.46,20260730
049480,오픈베이스,5.28,310.0,0.51,4.45,20260730
007370,진양제약,2.2,1652.0,0.32,2.75,20260730
057540,옴니시스템,39.32,22.0,0.46,1.36,20260730
065530,와이어블,9.66,111.0,0.67,1.2,20260730
003310,대주산업,8.14,178.0,0.46,9.22,20260730
439580,블루엠텍,-,-8.0,1.08,4.22,20260730
347740,피엔케이피부임상연구센타,13.44,127.0,0.61,1.77,20260730
027050,코리아나,-,-181.0,0.49,3.48,20260730
007820,엠엑스로보틱스,-,-491.0,0.95,2.88,20260730
321370,센서뷰,-,-363.0,3.22,1.17,20260730
027830,대성창투,236.0,4.0,0.51,3.53,20260730
042110,에스씨디,11.57,91.0,0.37,54.84,20260730
286750,나노실리칸첨단소재,-,-210.0,1.95,0.57,20260730
140070,서플러스글로벌,-,-504.0,0.27,1.3,20260730
393970,대진첨단소재,-,-2724.0,0.8,3.87,20260730
039010,현대에이치티,7.03,831.0,0.44,4.24,20260730
016250,SGC E&C,-,-10648.0,0.16,1.67,20260730
435570,에르코스,-,-582.0,0.94,0.68,20260730
331740,아우토크립트,-,-1244.0,1.89,1.75,20260730
448710,코츠테크놀로지,6.96,1365.0,0.79,3.6,20260730
246960,SCL사이언스,-,-93.0,2.13,0.51,20260730
070300,엑스큐어,-,-278.0,1.22,4.22,20260730
053050,지에스이,15.2,110.0,0.5,5.43,20260730
053160,프리엠스,-,-103.0,0.57,1.09,20260730
155650,와이엠씨,14.78,178.0,0.41,4.26,20260730
299660,셀리드,-,-394.0,0.69,0.98,20260730
033310,엠투엔,47.85,26.0,0.36,2.38,20260730
452400,이닉스,202.59,27.0,0.4,1.32,20260730
314140,알피바이오,8.79,646.0,0.45,1.52,20260730
424960,스마트레이더시스템,-,-132.0,1.56,3.45,20260730
170790,파이오링크,7.45,1031.0,0.59,4.18,20260730
175140,아고스,-,-819.0,1.16,1.79,20260730
043710,코스리거글로벌,-,-609.0,1.5,0.27,20260730
419080,엔젯,-,-688.0,1.35,0.0,20260730
025550,한국선재,-,-22.0,0.34,4.51,20260730
014470,부방,16.59,49.0,0.25,1.5,20260730
179530,애드바이오텍,-,-579.0,2.31,1.24,20260730
408470,한패스,6.44,708.0,0.77,4.23,20260730
122310,제노레이,220.67,15.0,0.51,2.27,20260730
411080,샌즈랩,136.96,23.0,0.94,3.09,20260730
459100,위츠,9.62,371.0,1.07,4.48,20260730
033320,제이씨현시스템,6.14,408.0,0.4,4.67,20260730
219550,디와이디,-,-227.0,2.69,5.91,20260730
082660,코스나인,-,-210.0,10.21,0.71,20260730
039240,경남스틸,9.74,182.0,0.43,3.75,20260730
067170,오텍,-,-755.0,0.43,1.32,20260730
064800,포니링크,-,-833.0,0.21,3.37,20260730
191420,테고사이언스,-,-1031.0,0.97,1.94,20260730
040610,SG&G,1.63,1711.0,0.11,2.96,20260730
063440,SM Life Design,8.76,120.0,0.71,2.54,20260730
418250,시큐레터,-,-384.0,14.24,0.62,20260730
205470,휴마시스,-,-403.0,0.2,0.07,20260730
323350,다원넥스뷰,11.25,527.0,2.41,8.29,20260730
122350,삼기,-,-301.0,0.49,3.92,20260730
256630,포인트엔지니어링,-,-634.0,0.71,0.56,20260730
104620,노랑풍선,-,-46.0,1.12,2.85,20260730
023440,제이스코홀딩스,-,-394.0,0.92,1.48,20260730
136150,원일티엔아이,-,-256.0,0.98,1.11,20260730
066670,디티씨,8.67,289.0,0.23,1.02,20260730
046940,우원개발,0.96,2703.0,0.3,5.75,20260730
039610,화성밸브,-,-226.0,0.49,3.42,20260730
263600,덕우전자,2.01,1459.0,0.38,2.75,20260730
147760,피엠티,-,-1302.0,3.04,3.07,20260730
072990,에이치시티,8.88,361.0,0.48,8.74,20260730
037440,희림,6.46,516.0,0.49,3.4,20260730
192250,케이사인,13.67,480.0,0.5,3.51,20260730
136410,아셈스,5.98,702.0,0.61,2.18,20260730
036090,위지트,5.98,182.0,0.29,1.4,20260730
054930,유신,5.49,2802.0,0.3,3.42,20260730
476040,오가노이드사이언스,-,-2498.0,2.26,7.86,20260730
114450,그린생명과학,15.07,151.0,1.13,2.8,20260730
053450,세코닉스,-,-25.0,0.31,6.0,20260730
046210,HLB파나진,-,-80.0,0.61,1.08,20260730
299170,더블유에스아이,-,-112.0,0.76,5.09,20260730
391710,코닉오토메이션,-,-35.0,1.85,0.94,20260730
024910,경창산업,-,-541.0,0.4,3.14,20260730
053270,구영테크,1.84,898.0,0.28,2.19,20260730
457600,벡트,-,-385.0,2.6,4.15,20260730
273640,와이엠텍,21.85,189.0,0.68,2.66,20260730
056360,코위버,12.16,380.0,0.27,3.11,20260730
260930,씨티케이,-,-581.0,0.3,3.57,20260730
060310,3S,-,-103.0,1.01,2.32,20260730
038010,제일테크노스,3.78,1323.0,0.29,4.51,20260730
288180,케이피항공산업,28.86,210.0,2.54,1.77,20260730
187420,HLB제넥스,1.87,734.0,1.02,1.04,20260730
051390,YW,9.17,430.0,0.38,2.15,20260730
412350,레이저쎌,-,-1382.0,2.33,2.7,20260730
127710,아시아경제,38.81,26.0,0.42,0.17,20260730
317530,에피소드컴퍼니,-,-470.0,1.31,0.46,20260730
179900,유티아이,-,-2150.0,0.78,15.06,20260730
457370,한켐,8.58,639.0,0.73,4.86,20260730
060560,HC홈센타,-,-1052.0,0.32,1.73,20260730
053980,오상자이엘,4.72,493.0,0.4,3.34,20260730
288330,파라택시스코리아,-,-345.0,1.06,51.77,20260730
440290,HB인베스트먼트,6.68,239.0,0.51,0.97,20260730
064240,홈캐스트,35.11,36.0,0.52,1.38,20260730
089230,THE E&M,-,-1224.0,1.9,1.56,20260730
198080,캐프,2.16,939.0,0.31,3.6,20260730
071670,에이테크솔루션,-,-64.0,0.5,1.44,20260730
037950,엘컴텍,12.94,199.0,0.52,0.51,20260730
100590,머큐리,33.73,75.0,0.28,6.34,20260730
370090,퓨런티어,-,-689.0,1.08,8.02,20260730
007680,대원,-,-477.0,0.15,0.67,20260730
241790,티이엠씨씨엔에스,23.1,187.0,0.37,2.22,20260730
033230,인성정보,-,-28.0,0.5,6.86,20260730
134580,탑코미디어,-,-13.0,1.31,1.57,20260730
052790,액토즈소프트,1.2,3244.0,0.16,52.83,20260730
145170,노브랜드,13.91,183.0,0.26,1.87,20260730
471820,셀로맥스사이언스,12.83,293.0,0.88,0.61,20260730
015710,코콤,12.34,197.0,0.33,1.81,20260730
014950,삼익제약,-,-77.0,0.56,1.13,20260730
224110,에이텍모빌리티,-,-80.0,0.62,3.72,20260730
040160,누리플렉스,-,-468.0,0.56,28.57,20260730
086060,진바이오텍,11.68,417.0,0.76,3.11,20260730
189980,흥국에프엔비,6.38,164.0,0.42,3.42,20260730
190650,코리아에셋투자증권,7.14,918.0,0.42,1.67,20260730
056700,신화인터텍,75.26,19.0,0.43,1.35,20260730
094940,푸른로보틱스,-,-130.0,1.1,4.1,20260730
352910,오비고,-,-214.0,1.25,0.89,20260730
082850,우리바이오,-,-138.0,0.19,6.11,20260730
311690,CJ 바이오사이언스,-,-1761.0,0.87,2.89,20260730
302430,이노메트리,-,-110.0,0.68,2.1,20260730
072470,우리산업홀딩스,2.84,775.0,0.28,2.07,20260730
384470,코어라인소프트,-,-794.0,2.56,4.03,20260730
109080,옵티시스,10.31,713.0,0.58,2.21,20260730
143540,영우디에스피,4.02,231.0,1.16,2.11,20260730
463480,모티브링크,-,-94.0,1.15,1.31,20260730
217500,러셀,-,-54.0,0.69,3.13,20260730
025880,케이씨피드,3.9,631.0,0.49,13.49,20260730
033540,파라텍,-,-630.0,0.44,0.78,20260730
094970,제이엠티,2.07,1185.0,0.27,5.46,20260730
317830,에스피시스템스,-,-553.0,0.76,5.07,20260730
129890,앱코,6.16,146.0,0.72,2.78,20260730
950220,네오이뮨텍,-,-1113.0,0.74,0.62,20260730
123010,알엔티엑스,-,-119.0,1.36,0.0,20260730
317850,대모,16.6,294.0,0.83,3.5,20260730
178780,일월지엠엘,7.42,293.0,1.07,1.07,20260730
340810,시선AI,-,-1153.0,3.25,1.45,20260730
066130,하츠,4.81,655.0,0.33,1.92,20260730
092300,현우산업,3.28,610.0,0.32,7.18,20260730
101670,하이드로리튬,-,-1172.0,1.39,3.62,20260730
363250,진시스템,-,-1645.0,3.75,0.96,20260730
376290,씨유테크,7.58,300.0,0.34,70.25,20260730
073110,엘엠에스,-,-770.0,0.44,1.1,20260730
050120,ES큐브,-,-46.0,0.43,2.65,20260730
317690,퀀타매트릭스,-,-1038.0,1.11,18.65,20260730
263020,디케이앤디,4.73,610.0,0.49,4.5,20260730
355690,에이텀,-,-1480.0,-,1.56,20260730
299900,위지윅스튜디오,-,-136.0,0.3,2.43,20260730
019990,에너토크,-,-401.0,1.04,13.55,20260730
064090,인크레더블버즈,-,-531.0,0.64,1.68,20260730
413640,비아이매트릭스,14.21,387.0,1.22,2.28,20260730
065130,탑엔지니어링,-,-1280.0,0.23,4.5,20260730
140520,대창스틸,19.31,97.0,0.27,0.69,20260730
373200,엑스플러스,-,-213.0,1.77,1.47,20260730
084650,랩지노믹스,-,-858.0,0.26,1.98,20260730
066900,디에이피,0.83,2084.0,0.27,0.35,20260730
060850,영림원소프트랩,4.78,1009.0,0.7,1.58,20260730
081180,쎄크,-,-541.0,1.23,4.84,20260730
277070,린드먼아시아,11.37,252.0,0.62,1.26,20260730
261200,덴티스,-,-476.0,0.76,4.38,20260730
153460,네이블,20.8,288.0,1.11,0.0,20260730
270870,뉴트리,-,-295.0,0.36,1.1,20260730
340360,다보링크,-,-97.0,3.15,1.25,20260730
189690,포시에스,6.04,236.0,0.47,1.69,20260730
024950,삼천리자전거,6.25,503.0,0.38,3.04,20260730
263810,상신전자,28.99,84.0,0.72,1.04,20260730
461030,아이엠비디엑스,-,-598.0,1.58,6.22,20260730
460470,아이빔테크놀로지,-,-249.0,1.47,0.89,20260730
294140,레몬,-,-571.0,5.05,1.27,20260730
037230,한국팩키지,7.18,179.0,0.35,2.06,20260730
466410,사이냅소프트,6.42,1184.0,0.52,2.63,20260730
049830,승일,18.57,336.0,0.24,0.8,20260730
218150,미래생명자원,-,-161.0,0.9,2.44,20260730
002290,삼일기업공사,5.75,536.0,0.53,5.61,20260730
068330,일신바이오,7.5,115.0,0.55,3.75,20260730
048770,TPC로보틱스,-,-70.0,1.05,5.19,20260730
238120,얼라인드,13.89,193.0,1.0,2.99,20260730
321260,프로이천,12.49,108.0,0.87,5.63,20260730
163280,에어레인,12.18,229.0,0.54,4.37,20260730
159580,제로투세븐,11.18,169.0,0.45,2.89,20260730
097800,윈팩,-,-520.0,0.62,0.2,20260730
221980,케이디켐,13.08,710.0,0.34,1.33,20260730
361570,알비더블유,-,-131.0,0.63,3.95,20260730
044960,이글벳,8.63,343.0,0.69,1.65,20260730
369370,블리츠웨이엔터테인먼트,-,-275.0,2.25,9.04,20260730
088280,쏘닉스,-,-363.0,1.1,21.55,20260730
038070,서린바이오,71.61,56.0,0.42,2.09,20260730
373160,데이원컴퍼니,5.59,482.0,0.81,0.74,20260730
256150,한독크린텍,12.39,357.0,0.6,2.05,20260730
215380,콜마바이오텍,-,-218.0,1.59,7.77,20260730
307280,원바이오젠,5.36,976.0,0.85,2.07,20260730
043340,에쎈테크,45.65,17.0,1.38,0.65,20260730
099410,동방선기,4.03,652.0,0.71,2.66,20260730
019770,서연탑메탈,3.82,828.0,0.36,2.04,20260730
222420,쎄노텍,15.1,50.0,0.9,4.62,20260730
150900,파수AI,10.76,290.0,1.02,7.92,20260730
273060,와이즈버즈,9.91,75.0,0.73,12.31,20260730
014570,고려제약,5.27,628.0,0.44,2.71,20260730
258610,케일럼,-,-50.0,0.78,1.43,20260730
122690,서진오토모티브,-,-1415.0,0.23,1.51,20260730
225190,LK삼양,-,-295.0,1.19,3.23,20260730
123570,이엠넷,17.61,92.0,0.36,27.72,20260730
284620,카이노스메드,-,-209.0,-,9.85,20260730
042940,상지건설,-,-2000.0,0.37,0.21,20260730
196450,코아시아씨엠,8.68,91.0,0.55,1.51,20260730
050860,아세아텍,40.74,39.0,0.23,1.05,20260730
068940,셀피글로벌,-,-236.0,4.18,1.75,20260730
024120,KB오토시스,5.94,523.0,0.29,7.77,20260730
382150,온코크로스,-,-774.0,2.85,2.85,20260730
290120,DH오토리드,2.53,890.0,0.32,1.15,20260730
045060,오공,5.74,366.0,0.29,3.76,20260730
131400,이브이첨단소재,-,-234.0,0.35,1.85,20260730
099220,SDN,-,-33.0,0.47,3.0,20260730
097870,효성오앤비,55.07,76.0,0.41,2.28,20260730
014190,원익큐브,8.93,112.0,0.32,4.75,20260730
065500,오리엔트정공,-,-28.0,0.81,5.5,20260730
052220,iMBC,-,-206.0,0.64,3.79,20260730
263050,유틸렉스,-,-591.0,2.8,12.58,20260730
204020,그리티,10.68,170.0,0.43,2.58,20260730
219420,링크제니시스,7.87,390.0,0.71,5.11,20260730
196300,HLB펩,-,-223.0,1.51,1.31,20260730
199550,레이저옵텍,-,-696.0,1.5,3.32,20260730
352700,씨앤투스,-,-287.0,0.22,1.7,20260730
332290,누보,11.55,76.0,0.95,3.31,20260730
261520,이지스,-,-591.0,0.72,1.74,20260730
104200,NHN벅스,-,-352.0,0.62,2.51,20260730
065440,이루온,-,-3.0,0.67,11.1,20260730
227950,엔투텍,7.75,129.0,0.28,0.93,20260730
263920,휴엠앤씨,15.79,222.0,0.77,0.79,20260730
262260,에이프로,-,-504.0,0.46,4.39,20260730
900300,오가닉티코스메틱,-,-24026.0,0.03,0.0,20260730
315640,딥노이드,-,-427.0,1.4,4.28,20260730
250000,보라티알,103.88,49.0,0.4,2.34,20260730
417860,오브젠,-,-808.0,3.32,0.69,20260730
317870,엔바이오니아,-,-988.0,1.04,3.93,20260730
479960,위너스일렉,7.18,671.0,0.87,2.17,20260730
260660,알리코제약,-,-106.0,0.44,4.34,20260730
105760,포스뱅크,6.24,538.0,0.4,3.17,20260730
051490,나라엠앤디,32.0,75.0,0.31,2.78,20260730
037330,인지디스플레,10.47,74.0,0.18,4.65,20260730
171010,램테크놀러지,-,-558.0,0.83,3.26,20260730
057030,YBM넷,23.52,88.0,0.65,2.66,20260730
021650,한국큐빅,7.96,257.0,0.34,4.45,20260730
189860,서전기전,4.46,775.0,0.98,2.76,20260730
086040,바이오톡스텍,43.65,48.0,0.84,2.15,20260730
026910,광진실업,-,-658.0,1.42,1.38,20260730
234100,폴라리스세원,20.04,114.0,0.17,0.08,20260730
226330,신테카바이오,-,-690.0,1.18,0.33,20260730
229000,젠큐릭스,-,-435.0,2.38,1.39,20260730
042040,케이피엠테크,-,-6204.0,0.15,0.08,20260730
032960,동일기연,3.97,476.0,0.5,0.47,20260730
101240,씨큐브,3.18,919.0,0.28,16.05,20260730
038060,루멘스,-,-105.0,0.3,5.52,20260730
052600,한네트,8.59,334.0,0.86,2.95,20260730
263770,유에스티,13.04,107.0,0.4,1.4,20260730
046390,삼화네트웍스,-,-51.0,0.52,0.36,20260730
186230,그린플러스,-,-933.0,0.8,2.53,20260730
081580,성우전자,2.67,797.0,0.28,2.92,20260730
221840,하이즈항공,14.82,119.0,0.78,1.15,20260730
203450,유니온바이오메트릭스,23.3,100.0,0.68,8.52,20260730
007530,와이엠,10.99,134.0,0.56,0.31,20260730
290670,대보마그네틱,-,-4688.0,1.92,1.33,20260730
087600,픽셀플러스,-,-442.0,0.31,0.0,20260730
305090,마이크로디지탈,-,-869.0,1.42,6.53,20260730
046310,백금T&A,10.51,189.0,0.44,5.03,20260730
177900,쓰리에이로직스,-,-313.0,0.68,2.69,20260730
900250,크리스탈신소재,-,-120.0,0.06,23.28,20260730
089790,제이티,8.8,358.0,0.43,7.99,20260730
127980,화인써키트,-,-49.0,0.84,1.43,20260730
025440,DH오토웨어,-,-2013.0,0.51,11.38,20260730
071850,캐스텍코리아,-,-717.0,0.54,1.65,20260730
159910,에코글로우,-,-430.0,1.56,0.95,20260730
173940,에프엔씨엔터,-,-399.0,1.41,1.53,20260730
020180,대신정보통신,2.55,328.0,0.64,4.73,20260730
321820,아티스트컴퍼니,20.05,103.0,0.82,0.63,20260730
246690,TS인베스트먼트,6.62,204.0,0.34,0.66,20260730
072770,멤레이비티,-,-537.0,0.67,0.0,20260730
200780,비씨월드제약,-,-235.0,0.43,1.15,20260730
184230,SGA솔루션즈,1.51,1122.0,0.92,0.03,20260730
006920,모헨즈,-,-212.0,1.07,1.32,20260730
100660,서암기계공업,19.27,130.0,0.47,1.56,20260730
064520,테크엘,-,-201.0,0.33,0.57,20260730
083550,케이엠,5.96,390.0,0.23,2.51,20260730
220180,핸디소프트,16.57,79.0,0.39,1.06,20260730
263700,케어랩스,-,-350.0,0.46,3.26,20260730
258830,세종메디칼,-,-19.0,1.3,1.68,20260730
059100,아이컴포넌트,4.45,990.0,0.62,8.19,20260730
043910,자연과환경,-,-559.0,0.38,1.8,20260730
105550,엣지파운드리,12.81,31.0,0.22,4.71,20260730
148930,에이치와이티씨,4.83,631.0,0.44,0.82,20260730
450330,하스,21.78,174.0,0.7,1.21,20260730
080520,오디텍,-,-46.0,0.24,1.94,20260730
089140,넥스턴앤롤코리아,-,-489.0,0.22,1.36,20260730
206400,베노티앤알,-,-311.0,0.45,0.0,20260730
360350,코셈,-,-224.0,1.74,6.47,20260730
424980,마이크로투나노,-,-829.0,1.16,4.37,20260730
075130,플랜티넷,32.76,58.0,0.42,3.69,20260730
237820,플레이디,5.47,436.0,0.35,2.21,20260730
365590,하이딥,-,-508.0,-,3.5,20260730
133750,메가엠디,6.26,208.0,0.43,3.18,20260730
393210,토마토시스템,-,-3.0,1.1,3.01,20260730
446840,지슨,-,-981.0,5.03,0.47,20260730
246250,에스엘에스바이오,-,-368.0,4.42,1.06,20260730
091970,LSK아이로봇,-,-1113.0,1.42,0.01,20260730
031510,오스템,2.54,424.0,0.35,1.43,20260730
207760,미스터블루,-,-280.0,0.71,2.94,20260730
364950,에이아이코리아,10.62,339.0,0.5,3.84,20260730
475460,미트박스,12.89,409.0,0.79,4.3,20260730
079000,와토스코리아,-,-442.0,0.38,1.33,20260730
066360,체리부로,1.22,507.0,0.29,2.02,20260730
033830,티비씨,9.76,160.0,0.23,0.0,20260730
432430,와이랩,-,-440.0,1.17,8.52,20260730
064480,브리지텍,17.05,144.0,0.68,6.94,20260730
348030,모비릭스,-,-708.0,0.58,0.74,20260730
311390,네오크레마,15.07,153.0,0.4,3.86,20260730
318410,비비씨,5.26,998.0,0.36,2.41,20260730
262840,아이퀘스트,3.76,734.0,0.5,1.31,20260730
317240,TS트릴리온,-,-40.0,0.89,0.07,20260730
090410,덕신이피씨,-,-14.0,0.23,2.57,20260730
012620,원일특강,3.97,1662.0,0.17,2.77,20260730
131090,시큐브,6.8,557.0,0.6,5.27,20260730
419120,산돌,10.3,198.0,0.51,3.36,20260730
239890,피엔에이치테크,11.71,249.0,0.54,2.98,20260730
452160,제이엔비,-,-200.0,0.77,1.08,20260730
160550,NEW,21.02,49.0,0.31,8.75,20260730
208860,다산디엠씨,-,-165.0,0.49,0.86,20260730
038950,파인디지털,-,-38.0,0.25,6.22,20260730
033050,제이엠아이,6.6,136.0,0.47,0.56,20260730
045510,정원엔시스,15.86,57.0,0.62,0.58,20260730
016600,큐캐피탈,12.96,157.0,0.2,0.2,20260730
336060,웨이버스,15.95,37.0,0.69,2.37,20260730
068050,팬엔터테인먼트,-,-248.0,0.4,3.43,20260730
408900,스튜디오미르,-,-28.0,0.75,4.23,20260730
053950,경남제약,-,-521.0,0.21,0.02,20260730
388610,지에프씨생명과학,36.55,145.0,1.14,3.13,20260730
106240,파인테크닉스,-,-1211.0,0.38,0.18,20260730
043220,티에스넥스젠,-,-2008.0,1.56,0.0,20260730
022220,티케이지애강,-,-243.0,0.33,1.09,20260730
033170,시그네틱스,-,-122.0,0.56,1.62,20260730
376930,노을,-,-471.0,1.33,5.4,20260730
128540,에코캡,11.05,95.0,0.24,2.66,20260730
462310,뉴키즈온,-,-633.0,0.64,1.46,20260730
459550,알트,-,-41.0,0.58,1.56,20260730
215090,솔디펜스,13.21,91.0,0.54,1.28,20260730
053290,NE능률,-,-765.0,0.4,2.11,20260730
239610,에이치엘사이언스,-,-2095.0,0.32,0.86,20260730
278650,HLB바이오스텝,-,-1108.0,0.26,0.74,20260730
206560,덱스터,-,-235.0,0.82,3.85,20260730
215790,이노인스트루먼트,-,-201.0,0.78,7.29,20260730
049470,비트플래닛,-,-867.0,0.51,14.63,20260730
465480,인스피언,10.47,258.0,0.49,1.8,20260730
033340,좋은사람들,-,-133.0,0.49,5.73,20260730
035460,기산텔레콤,4.27,429.0,0.47,5.07,20260730
103840,우양,13.54,123.0,0.59,4.77,20260730
276730,한울앤제주,-,-7617.0,1.96,0.0,20260730
458350,에스팀,13.1,239.0,0.91,3.06,20260730
297570,아틀라스링크,4.62,170.0,0.56,1.24,20260730
351320,넥사다이내믹스,-,-512.0,1.4,2.15,20260730
318010,팜스빌,9.07,377.0,0.39,0.88,20260730
310870,디와이씨,6.12,202.0,0.45,1.24,20260730
093380,풍강,5.03,545.0,0.34,1.61,20260730
109820,진매트릭스,-,-62.0,1.52,2.05,20260730
044480,빌리언스,-,-455.0,0.61,0.0,20260730
075970,동국알앤에스,23.35,62.0,0.34,2.59,20260730
348080,큐라티스,-,-3492.0,0.53,1.32,20260730
016920,카스,-,-92.0,0.35,2.51,20260730
089150,케이씨티,9.52,162.0,0.76,3.64,20260730
060540,에스에이티,6.52,155.0,0.25,1.41,20260730
177830,파버나인,-,-338.0,0.35,1.34,20260730
068100,케이웨더,-,-70.0,1.46,2.53,20260730
335810,프리시젼바이오,-,-531.0,0.61,0.21,20260730
452300,캡스톤파트너스,10.96,169.0,0.77,7.33,20260730
026040,제이에스티나,36.14,44.0,0.55,3.69,20260730
208710,포톤,-,-268.0,0.54,2.2,20260730
032860,더라미,-,-144.0,0.51,0.7,20260730
197140,디지캡,-,-31.0,0.47,1.14,20260730
476080,M83,-,-844.0,0.6,1.81,20260730
131220,대한과학,7.86,444.0,0.58,3.52,20260730
039290,인포뱅크,-,-455.0,0.38,0.38,20260730
368600,아이씨에이치,-,-879.0,0.74,0.88,20260730
291230,엔피,-,-94.0,1.06,0.45,20260730
038620,위즈코프,3.36,509.0,0.26,3.12,20260730
119500,포메탈,12.63,173.0,0.51,6.82,20260730
452200,민테크,-,-41.0,0.85,1.64,20260730
290090,트윔,-,-339.0,0.39,0.59,20260730
032750,삼진,7.36,386.0,0.23,3.89,20260730
001810,무림SP,-,-184.0,0.13,0.71,20260730
069410,엔텔스,8.42,297.0,0.44,3.4,20260730
065950,웰크론,-,-652.0,0.66,1.58,20260730
088340,유라클,-,-1544.0,1.23,4.78,20260730
288620,에스프리즘,-,-3320.0,0.6,4.93,20260730
