티커,종목명,날짜,외국인순매수,기관순매수
216080,제테마,20260202,43457,-155404
000490,대동,20260202,4541,64
006405,삼성SDI우,20260202,-3923,1550
190510,나무가,20260202,-69687,10
064550,바이오니아,20260202,13961,-452
445090,에이직랜드,20260202,15961,-1278
017860,DS단석,20260202,-45700,-184
236200,슈프리마,20260202,1815,6284
012210,삼미금속,20260202,16048,0
472850,폰드그룹,20260202,-14151,-5454
136480,하림,20260202,-33716,59
108860,셀바스AI,20260202,42732,-47222
092730,네오팜,20260202,175031,-12821
001820,삼화콘덴서,20260202,-2713,-56
009160,SIMPAC,20260202,-16339,-8041
000050,경방,20260202,-130707,6058
274090,켄코아에어로스페이스,20260202,-15671,-7625
017390,서울가스,20260202,-2759,833
203400,에이비온,20260202,35653,0
243070,휴온스,20260202,4241,-163
308430,셀비온,20260202,34491,916
104700,한국철강,20260202,-4724,-257
002810,삼영무역,20260202,-6039,-3126
327260,RF머트리얼즈,20260202,58008,-764
256840,한국비엔씨,20260202,-191548,-1007
023410,유진기업,20260202,3320,-2269
123890,한국자산신탁,20260202,17612,68489
011760,현대코퍼레이션,20260202,-15191,11812
010690,화신,20260202,-31325,1065
156100,엘앤케이바이오,20260202,-86240,8248
403850,더핑크퐁컴퍼니,20260202,-4421,4160
099430,바이오플러스,20260202,184821,-132515
140670,알에스오토메이션,20260202,41532,5150
474170,루미르,20260202,-240940,-9631
000320,노루홀딩스,20260202,989,-1370
092230,KPX홀딩스,20260202,583,-949
265520,AP시스템,20260202,113575,-103675
035600,KG이니시스,20260202,60364,31006
0007C0,아크릴,20260202,15224,-24144
452430,사피엔반도체,20260202,26973,-13271
036200,유니셈,20260202,-64909,-42023
080160,모두투어,20260202,1352,-3566
093520,매커스,20260202,8453,-311
034830,한국토지신탁,20260202,-53152,-90578
002320,한진,20260202,306,7448
033270,유나이티드제약,20260202,-5048,1483
484810,티엑스알로보틱스,20260202,19307,6492
136490,선진,20260202,-112349,21
078020,LS증권,20260202,127469,-30718
003120,일성아이에스,20260202,-13627,3468
255220,SG,20260202,328686,-169674
448280,에코아이,20260202,-9456,1
018310,삼목에스폼,20260202,-4415,-1261
009290,광동제약,20260202,-17030,-1581
054950,제이브이엠,20260202,-7990,5470
0008Z0,에스엔시스,20260202,-20405,-2440
080580,오킨스전자,20260202,54196,86126
900290,GRT,20260202,-8835,351
357550,석경에이티,20260202,1411,1544
206640,바디텍메드,20260202,-21362,-10980
096760,JW홀딩스,20260202,52869,11873
001340,PKC,20260202,-35441,-608
151860,KG에코솔루션,20260202,-31160,-3530
393890,더블유씨피,20260202,122751,4182
025770,한국정보통신,20260202,-4440,1106
058820,CMG제약,20260202,-167657,-71248
043150,바텍,20260202,-16443,-334
003920,남양유업,20260202,-6033,-2222
285490,노바텍,20260202,-45596,-805
200470,에이팩트,20260202,-37811,28344
088260,이리츠코크렙,20260202,-10190,27616
002900,TYM,20260202,88359,-1431
045390,대아티아이,20260202,-282,0
382900,범한퓨얼셀,20260202,20573,-138
176750,듀켐바이오,20260202,-2673,1843
012860,모베이스전자,20260202,16948,0
019210,와이지-원,20260202,-104811,147956
314130,지놈앤컴퍼니,20260202,93437,13447
244920,에이플러스에셋,20260202,56151,-39511
051370,인터플렉스,20260202,-74980,-8038
377190,디앤디플랫폼리츠,20260202,-14224,30897
332570,PS일렉트로닉스,20260202,-152612,593
009680,모토닉,20260202,933,-1086
334890,이지스밸류플러스리츠,20260202,-28069,13554
290740,액트로,20260202,16831,-40710
067080,대화제약,20260202,-52471,4568
211270,AP위성,20260202,-36942,19069
033530,SJG세종,20260202,-77,-13018
004360,세방,20260202,-10733,407
092790,넥스틸,20260202,-6158,-2842
089980,상아프론테크,20260202,1265,13
065680,우주일렉트로,20260202,-12138,0
418550,제이오,20260202,19847,6556
402030,코난테크놀로지,20260202,-145,8986
006340,대원전선,20260202,-632274,73815
267980,매일유업,20260202,1051,6169
451760,컨텍,20260202,49241,29
900140,엘브이엠씨홀딩스,20260202,-193400,440
013890,지누스,20260202,-32302,-6118
006805,미래에셋증권우,20260202,97745,-300
338220,뷰노,20260202,-11863,4769
950170,JTC,20260202,92769,-7937
489500,엘케이켐,20260202,-33239,-702
053300,한국정보인증,20260202,-6477,46
034810,해성산업,20260202,-35045,-3
084990,헬릭스미스,20260202,-150075,-42291
330860,네패스아크,20260202,33917,-8934
194700,노바렉스,20260202,-11910,-13856
035150,백산,20260202,332,-9832
170920,엘티씨,20260202,73679,-2096
000680,LS네트웍스,20260202,-208965,-177
02826K,삼성물산우B,20260202,-7104,116
013120,동원개발,20260202,-39908,41760
005710,대원산업,20260202,-4902,-6877
372170,윤성에프앤씨,20260202,2683,912
0030R0,대신밸류리츠,20260202,-1202,24497
108380,대양전기공업,20260202,18946,-35149
023760,한국캐피탈,20260202,-857,37836
002230,피에스텍,20260202,-2902,5
122900,아이마켓코리아,20260202,-2171,-2609
078520,에이블씨엔씨,20260202,-1798,-3177
000520,삼일제약,20260202,87309,1644
008490,서흥,20260202,-6235,-3912
108670,LX하우시스,20260202,1231,86
065710,서호전기,20260202,-3100,-8768
144960,뉴파워프라즈마,20260202,38409,-5568
061090,세나테크놀로지,20260202,1551,-7062
037710,광주신세계,20260202,-6066,-2278
126700,하이비젼시스템,20260202,-24448,19
182400,엔케이맥스,20260202,0,0
054210,이랜텍,20260202,96559,-681
042370,비츠로테크,20260202,-5221,-644
473980,노머스,20260202,2575,-13309
214180,헥토이노베이션,20260202,43559,-1322
365270,큐라클,20260202,-146953,0
018000,유니슨,20260202,-509227,626
033920,무학,20260202,2827,-1411
114840,아이패밀리에스씨,20260202,20009,2235
092460,한라IMS,20260202,4744,-68
484120,도우인시스,20260202,-11298,244
051980,중앙첨단소재,20260202,-605105,-29
005500,삼진제약,20260202,-13781,-550
254490,미래반도체,20260202,-58006,2091
001750,한양증권,20260202,-13648,-43
003220,대원제약,20260202,-32980,33
121800,비덴트,20260202,0,0
067390,아스트,20260202,-393568,-144834
043370,피에이치에이,20260202,17298,846
004560,현대비앤지스틸,20260202,-272795,-6255
010580,에스엠벡셀,20260202,45728,150
226320,잇츠한불,20260202,3232,-3274
058430,포스코스틸리온,20260202,-1885,497
377460,위니아에이드,20260202,0,0
001130,대한제분,20260202,-460,-31
300080,플리토,20260202,9027,-67732
126600,BGF에코머티리얼즈,20260202,-58112,0
000430,대원강업,20260202,22130,-3075
001790,대한제당,20260202,-107813,1788
001630,종근당홀딩스,20260202,-2873,-690
039840,디오,20260202,-16998,-23
094820,일진파워,20260202,47891,215
241770,메카로,20260202,-20868,-2662
007860,서연,20260202,3205,7988
004980,성신양회,20260202,22294,-617
389020,자람테크놀로지,20260202,6768,-1067
007570,일양약품,20260202,0,0
353810,이지바이오,20260202,62169,-14937
061970,LB세미콘,20260202,-142764,11
115450,HLB테라퓨틱스,20260202,-170314,1890
083310,엘오티베큠,20260202,44495,14
457550,우진엔텍,20260202,54642,-16753
950140,잉글우드랩,20260202,50210,9013
232680,라온로보틱스,20260202,-58108,-141
036800,나이스정보통신,20260202,-5316,-4200
035510,신세계 I&C,20260202,-4126,51520
100120,뷰웍스,20260202,47581,-16406
032940,원익,20260202,-13454,-10007
005950,이수화학,20260202,17913,58
299030,하나기술,20260202,11713,-2208
017890,한국알콜,20260202,-21551,-25372
030210,다올투자증권,20260202,88629,20996
115310,인포바인,20260202,8832,-722
000540,흥국화재,20260202,-14578,-186
001230,동국홀딩스,20260202,-13362,477
237880,클리오,20260202,-8373,-7600
322310,오로스테크놀로지,20260202,-10622,-8664
036030,케이티알파,20260202,-22905,-11935
371950,풍원정밀,20260202,-20098,-699
079960,동양이엔피,20260202,-2596,-694
028100,동아지질,20260202,-4828,-534
251370,와이엠티,20260202,10702,-23
051905,LG생활건강우,20260202,-2140,263
179290,엠아이텍,20260202,5925,-37
241520,DSC인베스트먼트,20260202,153919,2900
452450,피아이이,20260202,31399,0
095570,AJ네트웍스,20260202,139159,-250320
210980,SK디앤디,20260202,-11962,16957
073490,이노와이어리스,20260202,10317,-1746
005010,휴스틸,20260202,323,-160
439090,마녀공장,20260202,-9503,-5298
243840,신흥에스이씨,20260202,122501,6309
051360,토비스,20260202,-8272,-7930
003070,코오롱글로벌,20260202,-13419,48
005680,삼영전자,20260202,-14236,19515
053210,스카이라이프,20260202,-19526,587
118990,모트렉스,20260202,53268,-1
264850,이랜시스,20260202,-63399,0
044450,KSS해운,20260202,-29885,12653
003610,방림,20260202,9084,-4490
003720,삼영,20260202,-157934,22983
217270,넵튠,20260202,-5874,612
219130,타이거일렉,20260202,12365,-6738
083930,아바코,20260202,-2424,19945
456010,아이씨티케이,20260202,62524,-11680
068930,디지털대성,20260202,-11667,13353
001520,동양,20260202,-83982,-2590
003350,한국화장품제조,20260202,-843,-802
138360,협진,20260202,144073,0
361390,제노코,20260202,43505,4922
475230,엔알비,20260202,52239,3561
323990,박셀바이오,20260202,10180,7
042420,네오위즈홀딩스,20260202,-5540,3610
084850,아이티엠반도체,20260202,-29060,82
112290,와이씨켐,20260202,57092,-1993
404990,신한서부티엔디리츠,20260202,-3854,41492
487570,HS효성,20260202,-2094,-2
054450,텔레칩스,20260202,-7818,0
041020,폴라리스오피스,20260202,-63534,17372
011690,와이투솔루션,20260202,-333231,-87
488280,에스투더블유,20260202,-18711,-11369
272110,케이엔제이,20260202,48025,-611
033160,엠케이전자,20260202,77324,15317
086890,이수앱지스,20260202,-12252,-6891
064290,인텍플러스,20260202,64664,12227
084680,이월드,20260202,-38632,5715
002150,도화엔지니어링,20260202,-602,-1150
405100,큐알티,20260202,41152,920
101170,우림피티에스,20260202,31723,-8202
199820,제일일렉트릭,20260202,-39213,-860
334970,프레스티지바이오로직스,20260202,-37229,-4276
082800,비보존 제약,20260202,120156,13930
293780,압타바이오,20260202,29607,12
000140,하이트진로홀딩스,20260202,-13008,-575
417010,나노팀,20260202,2106,1
009070,KCTC,20260202,-442488,-335
010820,퍼스텍,20260202,-244725,-4212
339770,교촌에프앤비,20260202,-9719,29792
000480,CR홀딩스,20260202,-5232,894
000860,강남제비스코,20260202,-86,-282
010955,S-Oil우,20260202,-4303,-80
0015S0,페스카로,20260202,-3618,-4026
025000,KPX케미칼,20260202,-818,1826
004430,송원산업,20260202,-58304,-237
117580,대성에너지,20260202,-112327,-67
001045,CJ우,20260202,-1314,480
047310,파워로직스,20260202,6666,187
290550,디케이티,20260202,-7030,2099
298690,에어부산,20260202,-36468,-1890
119610,인터로조,20260202,-5788,-8024
003547,대신증권2우B,20260202,-2742,1
032620,유비케어,20260202,-60479,-597
234030,싸이닉솔루션,20260202,-96320,805
461300,아이스크림미디어,20260202,-14095,30040
005930,삼성전자,20260130,-3669445,1139860
000660,SK하이닉스,20260130,-499472,-28240
005380,현대차,20260130,-862655,-227225
005935,삼성전자우,20260130,214573,210336
373220,LG에너지솔루션,20260130,-119958,-79384
207940,삼성바이오로직스,20260130,-8441,-13870
402340,SK스퀘어,20260130,-68885,37634
012450,한화에어로스페이스,20260130,-36308,6786
000270,기아,20260130,-173115,317156
034020,두산에너빌리티,20260130,-1888391,-766853
329180,HD현대중공업,20260130,13084,-29060
028260,삼성물산,20260130,78695,-41139
105560,KB금융,20260130,82060,-129790
068270,셀트리온,20260130,109864,-33392
055550,신한지주,20260130,358987,-316981
042660,한화오션,20260130,-232287,-156365
035420,NAVER,20260130,-81799,-122202
015760,한국전력,20260130,-245228,-849860
012330,현대모비스,20260130,22073,8861
032830,삼성생명,20260130,29716,-42424
010130,고려아연,20260130,131,-6354
086790,하나금융지주,20260130,-130010,-143239
267260,HD현대일렉트릭,20260130,18220,-5989
006400,삼성SDI,20260130,-33143,-98403
005490,POSCO홀딩스,20260130,-107639,-257435
009540,HD한국조선해양,20260130,26304,-47280
006800,미래에셋증권,20260130,304816,-21091
035720,카카오,20260130,416418,25764
010140,삼성중공업,20260130,459304,-823413
034730,SK,20260130,52530,-9112
316140,우리금융지주,20260130,188957,-57468
000810,삼성화재,20260130,17020,-2719
086520,에코프로,20260130,142654,445014
064350,현대로템,20260130,-156446,236324
051910,LG화학,20260130,-430429,-226311
298040,효성중공업,20260130,-2857,11926
138040,메리츠금융지주,20260130,159602,72783
009150,삼성전기,20260130,87030,-86009
272210,한화시스템,20260130,-453877,-14815
247540,에코프로비엠,20260130,231723,295779
196170,알테오젠,20260130,-21998,162455
003670,포스코퓨처엠,20260130,69392,-72692
011200,HMM,20260130,-66753,-58088
033780,KT&G,20260130,257126,-89245
267250,HD현대,20260130,13659,-3763
010120,LS ELECTRIC,20260130,33932,4602
096770,SK이노베이션,20260130,-27357,-88687
042700,한미반도체,20260130,69233,443990
024110,기업은행,20260130,363494,27246
086280,현대글로비스,20260130,-161806,-19405
017670,SK텔레콤,20260130,202005,147493
066570,LG전자,20260130,20952,-32463
047810,한국항공우주,20260130,-103849,-48881
352820,하이브,20260130,76807,-93228
0126Z0,삼성에피스홀딩스,20260130,-1638,-5589
003550,LG,20260130,53510,-58783
030200,KT,20260130,-9798,50271
000150,두산,20260130,3180,-30965
277810,레인보우로보틱스,20260130,-34108,16954
018260,삼성에스디에스,20260130,47092,-76854
323410,카카오뱅크,20260130,55289,-140037
000720,현대건설,20260130,8716,-192585
071050,한국금융지주,20260130,-91419,39722
047050,포스코인터내셔널,20260130,111721,-13679
000250,삼천당제약,20260130,6016,48518
039490,키움증권,20260130,-27845,29778
307950,현대오토에버,20260130,-6138,-511
259960,크래프톤,20260130,17918,-17582
010950,S-Oil,20260130,59253,96200
005830,DB손해보험,20260130,-42533,54516
278470,에이피알,20260130,13817,-70838
298380,에이비엘바이오,20260130,-1317045,-711660
079550,LIG넥스원,20260130,-134979,-94464
005940,NH투자증권,20260130,-156716,393609
377300,카카오페이,20260130,-86116,26917
005387,현대차2우B,20260130,-49586,-36542
003490,대한항공,20260130,203987,-121323
000880,한화,20260130,-163980,13358
007660,이수페타시스,20260130,-177550,136125
326030,SK바이오팜,20260130,-4675,-29929
000100,유한양행,20260130,14573,-34667
950160,코오롱티슈진,20260130,-15595,9471
161390,한국타이어앤테크놀로지,20260130,9657,-33325
090430,아모레퍼시픽,20260130,62355,13965
003230,삼양식품,20260130,-56426,6724
016360,삼성증권,20260130,-99224,51722
180640,한진칼,20260130,-19748,-17665
443060,HD현대마린솔루션,20260130,9031,-14251
058470,리노공업,20260130,-477937,615934
006260,LS,20260130,15055,-11311
454910,두산로보틱스,20260130,-200082,18094
028300,HLB,20260130,-502211,637934
128940,한미약품,20260130,18989,-2502
064400,LG씨엔에스,20260130,-340228,44477
029780,삼성카드,20260130,-6193,7763
032640,LG유플러스,20260130,-219910,197287
141080,리가켐바이오,20260130,21548,261106
214370,케어젠,20260130,55994,54306
078930,GS,20260130,101601,-38791
087010,펩트론,20260130,12540,123125
009830,한화솔루션,20260130,-772145,-472730
028050,삼성E&A,20260130,219260,-104969
001040,CJ,20260130,34212,14039
267270,HD건설기계,20260130,43810,28799
021240,코웨이,20260130,-120096,150404
022100,포스코DX,20260130,-143831,-115778
001440,대한전선,20260130,632704,35916
005385,현대차우,20260130,-41868,-24818
241560,두산밥캣,20260130,-9190,-43197
034220,LG디스플레이,20260130,-463671,-36588
011070,LG이노텍,20260130,-55810,-21301
138930,BNK금융지주,20260130,572560,-68587
052690,한전기술,20260130,-66616,-48068
175330,JB금융지주,20260130,130865,-69566
088980,맥쿼리인프라,20260130,42080,-108790
240810,원익IPS,20260130,-38011,313650
271560,오리온,20260130,38731,-28315
066970,엘앤에프,20260130,77817,-36765
039030,이오테크닉스,20260130,6627,85851
082740,한화엔진,20260130,-9951,-79557
450080,에코프로머티,20260130,-65455,-39455
000990,DB하이텍,20260130,-66881,205795
036570,엔씨소프트,20260130,1663,-806
214150,클래시스,20260130,-139434,280287
140410,메지온,20260130,-7065,141741
062040,산일전기,20260130,66641,1125
251270,넷마블,20260130,-3758,23210
108490,로보티즈,20260130,91924,87100
011790,SKC,20260130,17065,334
002380,KCC,20260130,-2078,-2785
018880,한온시스템,20260130,394719,-1515123
111770,영원무역,20260130,-32908,50551
004020,현대제철,20260130,-228809,-10338
051900,LG생활건강,20260130,7482,-9554
310210,보로노이,20260130,-4311,57095
036460,한국가스공사,20260130,32246,-36630
302440,SK바이오사이언스,20260130,13871,-8559
035250,강원랜드,20260130,-101415,-51724
403870,HPSP,20260130,-67941,895385
017800,현대엘리베이터,20260130,-4018,61843
347850,디앤디파마텍,20260130,-4011,217764
319400,현대무벡스,20260130,-230044,54928
031210,서울보증보험,20260130,10824,30562
011780,금호석유화학,20260130,-14700,22531
0009K0,에임드바이오,20260130,-15256,-26114
214450,파마리서치,20260130,-50097,-6313
263750,펄어비스,20260130,-181406,153317
097950,CJ제일제당,20260130,15597,-1959
058610,에스피지,20260130,-9201,73022
012750,에스원,20260130,-12654,16755
004990,롯데지주,20260130,39274,-38516
011170,롯데케미칼,20260130,27434,-7269
088350,한화생명,20260130,-278937,-41326
357780,솔브레인,20260130,-31427,54018
457190,이수스페셜티케미컬,20260130,44576,-44516
004170,신세계,20260130,-5405,12709
103590,일진전기,20260130,139165,40190
095340,ISC,20260130,-16302,99413
014680,한솔케미칼,20260130,2901,15072
008930,한미사이언스,20260130,-24641,7902
489790,한화비전,20260130,605075,377323
103140,풍산,20260130,-140494,45707
237690,에스티팜,20260130,-50249,130846
145020,휴젤,20260130,3320,43425
001720,신영증권,20260130,-526,6870
068760,셀트리온제약,20260130,6272,120272
030530,원익홀딩스,20260130,-109482,16396
009970,영원무역홀딩스,20260130,4125,-2410
353200,대덕전자,20260130,669839,127211
204320,HL만도,20260130,-17076,22569
001430,세아베스틸지주,20260130,-36505,31463
139480,이마트,20260130,38757,4409
383220,F&F,20260130,21981,66194
071970,HD현대마린엔진,20260130,-10255,-38729
439260,대한조선,20260130,-13208,-51915
023530,롯데쇼핑,20260130,114572,101071
081660,미스토홀딩스,20260130,12685,14603
001450,현대해상,20260130,111043,-6571
009420,한올바이오파마,20260130,35431,-16117
139130,iM금융지주,20260130,421677,-29822
028670,팬오션,20260130,-251002,235100
226950,올릭스,20260130,13149,46433
257720,실리콘투,20260130,171869,29776
005290,동진쎄미켐,20260130,440681,362687
012510,더존비즈온,20260130,107051,29890
000240,한국앤컴퍼니,20260130,22491,2891
026960,동서,20260130,-8726,-15633
004370,농심,20260130,1003,-3651
010060,OCI홀딩스,20260130,-29049,-57146
051600,한전KPS,20260130,-39837,-26107
020150,롯데에너지머티리얼즈,20260130,-7233,-85194
005850,에스엘,20260130,15384,-76793
000120,CJ대한통운,20260130,17583,-1933
475830,오름테라퓨틱,20260130,38877,-30303
035900,JYP Ent.,20260130,182384,258128
002790,아모레퍼시픽홀딩스,20260130,18801,-13955
004800,효성,20260130,-978,2329
041510,에스엠,20260130,-91,73779
030000,제일기획,20260130,5572,82855
098460,고영,20260130,534635,558064
003690,코리안리,20260130,-156363,152256
00680K,미래에셋증권2우B,20260130,286126,146362
069960,현대백화점,20260130,13247,-17668
083650,비에이치아이,20260130,-121669,69728
064760,티씨케이,20260130,-32017,76001
336260,두산퓨얼셀,20260130,-37247,-24436
067310,하나마이크론,20260130,-13496,369582
011210,현대위아,20260130,-44068,-33992
047040,대우건설,20260130,-819176,-401305
192820,코스맥스,20260130,36299,4564
290650,엘앤씨바이오,20260130,390094,119881
440110,파두,20260130,0,0
084370,유진테크,20260130,-108001,226900
323280,태성,20260130,59124,196217
445680,큐리옥스바이오시스템즈,20260130,1678,-9
097230,HJ중공업,20260130,-46350,-14042
160190,하이젠알앤엠,20260130,-24806,81408
282330,BGF리테일,20260130,27004,-929
023590,다우기술,20260130,38595,-10881
458870,씨어스테크놀로지,20260130,-5601,1830
018670,SK가스,20260130,-590,-3208
483650,달바글로벌,20260130,108329,-8749
032350,롯데관광개발,20260130,-20441,375111
036930,주성엔지니어링,20260130,76378,433349
361610,SK아이이테크놀로지,20260130,-58962,-74609
222800,심텍,20260130,-4474,451113
491000,리브스메드,20260130,-79639,5953
099320,쎄트렉아이,20260130,-13812,69805
038500,삼표시멘트,20260130,-887071,40423
006280,녹십자,20260130,-7138,-4872
008770,호텔신라,20260130,50671,29180
462870,시프트업,20260130,-54280,-12147
476830,알지노믹스,20260130,-29607,-20494
039200,오스코텍,20260130,61390,195610
178320,서진시스템,20260130,1686943,191522
034230,파라다이스,20260130,-294753,375113
069620,대웅제약,20260130,14572,-13429
065350,신성델타테크,20260130,45972,114152
006040,동원산업,20260130,5079,-12817
437730,삼현,20260130,-11388,25828
101490,에스앤에스텍,20260130,-16783,185580
003380,하림지주,20260130,436630,193360
000155,두산우,20260130,-1203,-158
112610,씨에스윈드,20260130,20788,38991
140860,파크시스템스,20260130,-7274,18966
073240,금호타이어,20260130,94857,-23797
017960,한국카본,20260130,15496,-74819
375500,DL이앤씨,20260130,-65804,27904
082270,젬백스,20260130,-99702,193792
007070,GS리테일,20260130,141489,43203
085660,차바이오텍,20260130,-65924,-18219
348370,엔켐,20260130,269493,83140
466100,클로봇,20260130,109450,147018
085620,미래에셋생명,20260130,33525,9893
395400,SK리츠,20260130,-64367,64041
281740,레이크머티리얼즈,20260130,145273,283477
298020,효성티앤씨,20260130,13823,-15177
006360,GS건설,20260130,-429459,-75405
089030,테크윙,20260130,199275,257818
003570,SNT다이내믹스,20260130,-12437,-14667
005070,코스모신소재,20260130,-55749,-11655
161890,한국콜마,20260130,-37339,24286
001120,LX인터내셔널,20260130,1153,36878
120110,코오롱인더,20260130,-123471,28661
090710,휴림로봇,20260130,240286,15928
043260,성호전자,20260130,23350,11319
020560,아시아나항공,20260130,-14096,-50879
007340,DN오토모티브,20260130,27627,-17008
007310,오뚜기,20260130,63,-12
005440,현대지에프홀딩스,20260130,-9388,-7510
032820,우리기술,20260130,275373,1024850
319660,피에스케이,20260130,105062,144457
035760,CJ ENM,20260130,25764,66147
003540,대신증권,20260130,10993,81456
007390,네이처셀,20260130,57360,318028
232140,와이씨,20260130,104103,416734
195940,HK이노엔,20260130,53930,64084
060370,LS마린솔루션,20260130,35136,132795
397030,에이프릴바이오,20260130,-17388,131231
031980,피에스케이홀딩스,20260130,-28471,101188
080220,제주반도체,20260130,970264,343006
388720,유일로보틱스,20260130,-37062,50298
003090,대웅,20260130,47321,910
293490,카카오게임즈,20260130,61314,233636
001800,오리온홀딩스,20260130,38199,-40713
000500,가온전선,20260130,4910,1467
096530,씨젠,20260130,41094,197408
456160,지투지바이오,20260130,-79615,-105123
003530,한화투자증권,20260130,-95285,121529
253450,스튜디오드래곤,20260130,4800,86698
294870,HDC현대산업개발,20260130,-112098,-67005
347700,스피어,20260130,-205148,98479
030610,교보증권,20260130,-50516,22474
007810,코리아써키트,20260130,98078,15608
122870,와이지엔터테인먼트,20260130,-60706,119065
300720,한일시멘트,20260130,16965,-14520
077970,STX엔진,20260130,-73008,-66757
229640,LS에코에너지,20260130,44343,-2326
330590,롯데리츠,20260130,-119319,198222
071320,지역난방공사,20260130,3631,-11899
095610,테스,20260130,-92970,73941
204270,제이앤티씨,20260130,3416,97140
000080,하이트진로,20260130,-10730,429
004000,롯데정밀화학,20260130,20292,-26469
005300,롯데칠성,20260130,1772,2394
115180,큐리언트,20260130,9731,-9330
174900,앱클론,20260130,-45659,-1647
328130,루닛,20260130,38830,138787
415640,KB발해인프라,20260130,-4142,19835
185750,종근당,20260130,5842,-2186
218410,RFHIC,20260130,-28096,78837
166090,하나머티리얼즈,20260130,39896,106263
100790,미래에셋벤처투자,20260130,-73526,-91048
137400,피엔티,20260130,66392,106917
348340,뉴로메카,20260130,51350,54565
499790,GS피앤엘,20260130,-18924,45704
131970,두산테스나,20260130,48558,85206
089860,롯데렌탈,20260130,19392,-20443
051915,LG화학우,20260130,-34990,-31484
000815,삼성화재우,20260130,405,-1047
161580,필옵틱스,20260130,179262,170376
388210,씨엠티엑스,20260130,-4606,25248
082640,동양생명,20260130,22158,-37166
012630,HDC,20260130,-30909,-14521
249420,일동제약,20260130,45166,-13343
001740,SK네트웍스,20260130,26481,544377
124500,아이티센글로벌,20260130,144740,69586
006730,서부T&D,20260130,117841,388685
078600,대주전자재료,20260130,9992,66321
183300,코미코,20260130,55283,63926
036540,SFA반도체,20260130,2252231,901306
484870,엠앤씨솔루션,20260130,-19542,13114
285130,SK케미칼,20260130,-1013,2299
280360,롯데웰푸드,20260130,5923,2784
298050,HS효성첨단소재,20260130,1345,-2849
056190,에스에프에이,20260130,-165353,113668
056080,유진로봇,20260130,53762,218621
192080,더블유게임즈,20260130,12231,-1711
100090,SK오션플랜트,20260130,-35107,-49098
365550,ESR켄달스퀘어리츠,20260130,-6358,141697
036830,솔브레인홀딩스,20260130,-8756,68632
137310,에스디바이오센서,20260130,17717,-11620
009240,한샘,20260130,10285,24677
241710,코스메카코리아,20260130,-26852,73248
075580,세진중공업,20260130,104863,24814
000670,영풍,20260130,1671,616
195870,해성디에스,20260130,57926,65927
181710,NHN,20260130,11807,-3750
376300,디어유,20260130,-26173,63033
189300,인텔리안테크,20260130,-8738,70886
417200,LS머트리얼즈,20260130,278098,434243
127120,제이에스링크,20260130,-11669,-2851
033100,제룡전기,20260130,156295,78525
003240,태광산업,20260130,664,159
222080,씨아이에스,20260130,9786,273743
006120,SK디스커버리,20260130,-7472,-813
112040,위메이드,20260130,23494,115219
079160,CJ CGV,20260130,85580,-14860
192400,쿠쿠홀딩스,20260130,-5334,484
078160,메디포스트,20260130,90636,90068
006650,대한유화,20260130,8038,-8826
030190,NICE평가정보,20260130,7361,2900
086900,메디톡스,20260130,-6133,34622
131290,티에스이,20260130,37207,32333
000210,DL,20260130,139,-1295
281820,케이씨텍,20260130,59323,11762
213420,덕산네오룩스,20260130,-5843,38422
389470,인벤티지랩,20260130,-7469,-24107
036530,SNT홀딩스,20260130,-26873,-11195
317450,명인제약,20260130,6261,-4842
295310,에이치브이엠,20260130,-123449,-32939
00088K,한화3우B,20260130,-12542,-107
322000,HD현대에너지솔루션,20260130,-58536,-1376
082920,비츠로셀,20260130,78067,-83401
048410,현대바이오,20260130,369946,509405
032190,다우데이타,20260130,-54763,98529
490470,세미파이브,20260130,-24453,-133963
064960,SNT모티브,20260130,4890,-52485
108320,LX세미콘,20260130,-20146,30480
079900,전진건설로봇,20260130,-15281,-4050
036810,에프에스티,20260130,-65322,91109
060250,NHN KCP,20260130,-31928,129358
004490,세방전지,20260130,-14821,-5760
358570,지아이이노베이션,20260130,11840,285191
100840,SNT에너지,20260130,-283056,-22542
042000,카페24,20260130,-64272,102999
003470,유안타증권,20260130,339828,185677
102940,코오롱생명과학,20260130,7379,5209
009450,경동나비엔,20260130,1524,11380
093370,후성,20260130,-73115,45592
003160,디아이,20260130,27607,-163208
002350,넥센타이어,20260130,63618,-50923
002020,코오롱,20260130,81006,3959
014820,동원시스템즈,20260130,11049,-4688
376900,로킷헬스케어,20260130,-75238,-37099
071055,한국금융지주우,20260130,-16368,334
033500,동성화인텍,20260130,-13480,101754
468530,프로티나,20260130,53719,-85744
052400,코나아이,20260130,-3621,50221
066575,LG전자우,20260130,-6821,-2648
348210,넥스틴,20260130,7255,88498
014620,성광벤드,20260130,2348,96842
121600,나노신소재,20260130,29709,50205
451800,한화리츠,20260130,-44959,138496
005690,파미셀,20260130,-51,-40544
486990,노타,20260130,-1125,-24493
225570,넥슨게임즈,20260130,8755,138353
069260,TKG휴켐스,20260130,36730,-24685
010780,아이에스동서,20260130,5412,-13679
009520,포스코엠텍,20260130,-46352,125548
214430,아이쓰리시스템,20260130,10251,29018
007700,F&F홀딩스,20260130,10060,2875
086450,동국제약,20260130,107271,108466
003850,보령,20260130,21497,2227
114090,GKL,20260130,-28930,-7241
060280,큐렉소,20260130,308426,254718
033240,자화전자,20260130,135591,10127
336570,원텍,20260130,51248,684275
