"symbol","market","name","sector","sector_trend","type","base_date","target_date","days_elapsed","close","market_cap","avg_trading_value_20d","today_trading_value","turnover","per","eps","cap_status","upper_closes","lower_closes","rsi_d","macd_d","signal_d","obv_d","signal_obv_9d","signal_obv_20d","ma20","ma50","ma200","break_20high","close_d","latest_close","latest_update","change_rate"
"COR","US","Cencora, Inc.","Health Care","하락(-0.13%) XLV","short","2026-02-06","2026-03-08","31","352.1600037","68505925686.0","464468343.8","1013763003.0","0.01479818","42.17","8.35","2026-02-06","2","2","[63.86, 35.13, 51.53]","[4.0967, 1.7758, 1.7073]","[2.8562, 2.6401, 2.4535]","[53683800.0, 50805100.0, 54034500.0]","[52874189.0, 52477944.0, 52275156.0]","[49862995.0, 49526195.0, 49382765.0, 49007195.0]","[350.45, 349.86, 350.67]","[347.71, 347.98, 348.63]","[314.15, 313.79, 313.56]","0","[352.16, 329.97, 361.75]","358.4599914550781","2026-03-08","1.79"
"CAH","US","Cardinal Health, Inc.","Health Care","하락(-0.13%) XLV","short","2026-02-06","2026-03-08","31","227.1799927","53976839901.0","391120434.2","813985913.8","0.015080281","32.69","6.95","2026-02-06","3","2","[65.16, 46.8, 65.75]","[3.2516, 2.5326, 3.5621]","[2.6308, 2.6112, 2.8014]","[156663900.0, 153080900.0, 155585300.0]","[154385044.0, 153642578.0, 153058233.0]","[153138460.0, 153006875.0, 153156205.0, 153104640.0]","[211.02, 210.02, 210.1]","[206.67, 206.31, 206.32]","[170.87, 170.39, 170.02]","1","[227.18, 206.85, 218.0]","217.77999877929688","2026-03-08","-4.14"
"CPAY","US","Corpay, Inc.","Financials","하락(-5.06%) XLF","short","2026-02-06","2026-03-08","31","335.0","23435948760.0","210471608.7","447191500.0","0.019081434","22.27","15.04","2026-02-06","2","2","[36.4, 42.17, 59.3]","[-0.8674, -1.8552, 0.1617]","[2.6453, 1.7452, 1.4285]","[7078300.0, 5743400.0, 4564100.0]","[6743900.0, 6776744.0, 7015078.0]","[7339775.0, 7325415.0, 7351310.0, 7412670.0]","[320.11, 319.39, 320.26]","[311.49, 310.57, 310.11]","[312.51, 312.33, 312.37]","1","[335.0, 300.28, 292.23]","314.3999938964844","2026-03-08","-6.15"
"ITT","US","ITT Inc.","Industrials","상승(+5.33%) XLI","short","2026-02-06","2026-03-08","31","202.0500031","17384385091.0","156083747.3","568609118.6","0.032708037","33.12","6.1","2026-02-06","2","2","[57.62, 55.97, 73.48]","[1.5731, 1.5873, 2.9285]","[1.3946, 1.4331, 1.7322]","[26265000.0, 23450800.0, 24895200.0]","[24205244.0, 23969222.0, 24099578.0]","[24279880.0, 24078000.0, 24049875.0, 23843745.0]","[184.17, 182.96, 182.71]","[180.06, 179.59, 179.46]","[168.06, 167.67, 167.38]","1","[202.05, 185.15, 185.94]","185.58999633789065","2026-03-08","-8.15"
"NVST","US","Envista Holdings Corporation","Health Care","하락(-0.13%) XLV","short","2026-02-06","2026-03-08","31","24.70999908","4062972067.0","75564567.88","233363702.4","0.057436699","274.56","0.09","2026-02-06","2","1","[45.82, 53.77, 62.14]","[0.3062, 0.2873, 0.3529]","[0.5444, 0.4929, 0.4649]","[-6471400.0, -15915500.0, -19251800.0]","[-12435700.0, -13039922.0, -12399967.0]","[-12835200.0, -13438540.0, -13436305.0, -13378180.0]","[23.94, 23.86, 23.83]","[22.5, 22.41, 22.31]","[20.28, 20.23, 20.19]","0","[24.71, 23.66, 22.91]","26.86000061035156","2026-03-08","8.7"
"375500","KR","DL이앤씨","Industrials","상승(+29.18%) KODEX 산업재","short","2026-02-09","2026-03-11","30","48300.0","1868900000000.0","19058320978.0","47372253600.0","0.025347639","7.35","6574.0","2026-02-09","3","1","[59.97, 56.38, 66.43]","[1050.6789, 1003.8191, 1214.9253]","[848.685, 879.7118, 946.7545]","[8097495.0, 7116703.0, 7397932.0]","[7532401.0, 7464755.0, 7463985.0]","[7074242.0, 6978593.0, 6911453.0, 6820482.0]","[44207.5, 43922.5, 43725.0]","[42483.0, 42327.0, 42209.0]","[44155.25, 44114.25, 44089.75]","1","[48300, 45050, 45750]","48450.0","2026-03-11","0.31"
"232140","KR","와이씨","Information Technology","상승(+13.57%) TIGER 200 IT","short","2026-02-09","2026-03-11","30","21950.0","1800900000000.0","24089482827.0","90900086300.0","0.050474939","219.5","100.0","2026-02-09","3","0","[61.12, 60.87, 70.95]","[1223.4437, 1200.3622, 1420.6788]","[914.7907, 971.905, 1061.6597]","[679789767.0, 675648533.0, 676455720.0]","[677049138.0, 676381718.0, 675953047.0]","[673449657.0, 673026985.0, 672859234.0, 672651124.0]","[17046.5, 16700.5, 16548.5]","[15494.4, 15301.4, 15170.6]","[12507.2, 12449.55, 12408.25]","1","[21950, 18790, 18830]","20600.0","2026-03-11","-6.15"
"078600","KR","대주전자재료","Information Technology","상승(+13.57%) TIGER 200 IT","short","2026-02-09","2026-03-11","30","91100.0","1410280000000.0","32338522870.0","208654000000.0","0.147952278","37.47","2431.0","2026-02-09","1","1","[58.5, 51.45, 72.95]","[2893.2948, 2502.451, 3731.2492]","[1895.704, 2017.0534, 2359.8926]","[16850992.0, 14560603.0, 14709126.0]","[15029449.0, 14753736.0, 14773114.0]","[13948092.0, 13722922.0, 13607718.0, 13481574.0]","[71035.0, 69520.0, 68940.0]","[69972.0, 69574.0, 69512.0]","[72515.5, 72478.0, 72540.0]","1","[91100, 71500, 74700]","106000.0","2026-03-11","16.36"
"032190","KR","다우데이타","Financials","상승(+17.99%) TIGER 200 금융","short","2026-02-09","2026-03-11","30","29750.0","1139430000000.0","8964548591.0","33931005500.0","0.02977906","6.0","4957.0","2026-02-09","2","2","[56.49, 55.32, 69.64]","[1928.8159, 1748.0131, 2092.9907]","[1556.8838, 1595.1096, 1694.6859]","[5036931.0, 3896393.0, 4185203.0]","[4667913.0, 4572846.0, 4551807.0]","[3554828.0, 3416542.0, 3330227.0, 3232979.0]","[22261.0, 21645.0, 21341.5]","[20288.6, 20028.0, 19889.6]","[17313.4, 17221.4, 17160.0]","1","[29750, 23400, 23700]","24900.0","2026-03-11","-16.3"
"213420","KR","덕산네오룩스","Information Technology","상승(+13.57%) TIGER 200 IT","short","2026-02-09","2026-03-11","30","43000.0","1067740000000.0","9112334893.0","27847101000.0","0.026080397","22.51","1910.0","2026-02-09","2","1","[52.02, 45.49, 65.65]","[298.4859, 170.2107, 570.3346]","[-37.6316, 3.9369, 117.2164]","[-128898.0, -776505.0, -647415.0]","[-432604.0, -440704.0, -376847.0]","[-536861.0, -562559.0, -561402.0, -572530.0]","[37347.5, 37020.0, 37000.0]","[38375.0, 38289.0, 38281.0]","[38971.75, 38901.0, 38856.25]","1","[43000, 36700, 38150]","41950.0","2026-03-11","-2.44"
"003160","KR","디아이","Information Technology","상승(+13.57%) TIGER 200 IT","short","2026-02-09","2026-03-11","30","37200.0","1052760000000.0","32478096425.0","101411000000.0","0.096328481","46.85","794.0","2026-02-09","2","0","[52.41, 50.02, 65.2]","[1913.972, 1609.6757, 1955.2023]","[2216.4728, 2095.1134, 2067.1312]","[281433488.0, 278707392.0, 279206741.0]","[280595767.0, 280567145.0, 280727148.0]","[280056068.0, 279818757.0, 279683566.0, 279580014.0]","[31487.5, 31067.5, 31015.0]","[26211.8, 25888.8, 25711.8]","[19045.45, 18928.8, 18850.55]","1","[37200, 29650, 30500]","32650.0","2026-03-11","-12.23"
"121600","KR","나노신소재","Materials","하락(-1.05%) KODEX 소재산업","short","2026-02-09","2026-03-11","30","73500.0","897523000000.0","13611396900.0","32813340000.0","0.036559906","0.0","-431.0","2026-02-09","2","2","[63.92, 55.42, 66.24]","[4755.7096, 4281.6789, 4611.3507]","[3473.0656, 3634.7883, 3830.1008]","[6340459.0, 5894019.0, 6026500.0]","[6227917.0, 6183346.0, 6188379.0]","[5566198.0, 5480367.0, 5413803.0, 5342426.0]","[61300.0, 60077.5, 59245.0]","[57009.0, 56597.0, 56308.0]","[54569.0, 54477.0, 54436.5]","1","[73500, 64100, 68300]","62300.0","2026-03-11","-15.24"
"005690","KR","파미셀","Materials","하락(-1.05%) KODEX 소재산업","short","2026-02-09","2026-03-11","30","14710.0","882850000000.0","11431563757.0","23024018450.0","0.02607921","30.71","479.0","2026-02-09","4","1","[46.17, 42.36, 55.43]","[-185.7327, -214.5219, -129.3336]","[-331.4326, -308.0504, -272.3071]","[202051464.0, 200486269.0, 200980603.0]","[201681163.0, 201521293.0, 201600220.0]","[200762342.0, 200777170.0, 200900891.0, 201031534.0]","[13703.5, 13657.5, 13678.0]","[14827.0, 14860.8, 14913.8]","[13261.95, 13234.3, 13214.3]","1","[14710, 13390, 13790]","15940.0","2026-03-11","8.36"
"248070","KR","솔루엠","Information Technology","상승(+13.57%) TIGER 200 IT","short","2026-02-09","2026-03-11","30","16960.0","810963000000.0","2678427710.0","5585674240.0","0.006887702","41.88","405.0","2026-02-09","5","0","[53.46, 53.28, 64.21]","[-58.2696, -33.0054, 53.3754]","[-177.4827, -148.5872, -108.1947]","[3420074.0, 3090730.0, 3215501.0]","[3243643.0, 3209737.0, 3235756.0]","[3109762.0, 3090182.0, 3081944.0, 3070972.0]","[15704.0, 15634.5, 15605.5]","[16224.8, 16233.6, 16260.4]","[16603.55, 16597.8, 16593.8]","1","[16960, 16130, 16140]","17900.0","2026-03-11","5.54"
"475150","KR","SK이터닉스","Energy","상승(+20.97%) KODEX 에너지화학","short","2026-02-09","2026-03-11","30","22600.0","762841000000.0","10237745953.0","57903482600.0","0.075905013","25.42","889.0","2026-02-09","3","1","[51.54, 49.35, 63.13]","[-117.7635, -106.3371, 99.2687]","[-185.0862, -169.3364, -115.6154]","[228911137.0, 226349036.0, 226792117.0]","[226719921.0, 226396143.0, 226389910.0]","[226383068.0, 226242166.0, 226229369.0, 226187823.0]","[20224.5, 20122.0, 20142.0]","[20568.4, 20508.4, 20469.2]","[21257.35, 21215.7, 21186.2]","1","[22600, 20150, 20450]","28750.0","2026-03-11","27.21"
"008730","KR","율촌화학","Materials","하락(-1.05%) KODEX 소재산업","short","2026-02-09","2026-03-11","30","28350.0","703080000000.0","2429171103.0","4911212250.0","0.006985282","0.0","-816.0","2026-02-09","3","0","[50.02, 45.91, 56.16]","[-57.0102, -101.9798, 11.5282]","[-208.9021, -187.5176, -147.7085]","[2721725.0, 2548490.0, 2608718.0]","[2643130.0, 2622671.0, 2629208.0]","[2611058.0, 2600926.0, 2595821.0, 2583947.0]","[26937.5, 26802.5, 26750.0]","[27759.0, 27782.0, 27829.0]","[30062.75, 30060.5, 30060.0]","1","[28350, 26500, 27200]","24450.0","2026-03-11","-13.76"
"090460","KR","비에이치","Information Technology","상승(+13.57%) TIGER 200 IT","short","2026-02-09","2026-03-11","30","19890.0","670522000000.0","6770046083.0","34864484850.0","0.051995996","101.48","196.0","2026-02-09","2","1","[55.29, 47.5, 66.71]","[318.157, 246.9683, 418.9206]","[141.5269, 162.6152, 213.8763]","[72969421.0, 71216556.0, 71437637.0]","[71916537.0, 71746322.0, 71746154.0]","[71585102.0, 71547291.0, 71578810.0, 71571603.0]","[17252.5, 17113.0, 17086.0]","[17400.0, 17336.6, 17321.2]","[15718.9, 15683.55, 15660.8]","1","[19890, 17000, 17760]","17610.0","2026-03-11","-11.46"
"336370","KR","솔루스첨단소재","Information Technology","상승(+13.57%) TIGER 200 IT","short","2026-02-09","2026-03-11","30","8980.0","630552000000.0","3842942634.0","25114267220.0","0.039829034","0.0","-466.0","2026-02-09","2","1","[51.85, 48.72, 63.35]","[121.2475, 95.8012, 172.8926]","[62.422, 69.0979, 89.8568]","[100054059.0, 97257370.0, 97516601.0]","[97793535.0, 97420638.0, 97389412.0]","[97007730.0, 96823961.0, 96767439.0, 96690351.0]","[7831.0, 7749.0, 7714.5]","[7793.4, 7783.8, 7788.8]","[8296.9, 8290.75, 8290.25]","1","[8980, 7750, 7950]","8290.0","2026-03-11","-7.68"
"090435","KR","아모레퍼시픽우","Consumer Discretionary","상승(+22.85%) TIGER 200 경기소비재","short","2026-02-09","2026-03-11","30","55000.0","580681000000.0","1871669493.0","7510855000.0","0.012934571","24.03","2289.0","2026-02-09","1","2","[63.05, 55.79, 70.97]","[1702.6877, 1546.4167, 1877.0144]","[1333.4757, 1376.0639, 1476.254]","[1218701.0, 1082140.0, 1125719.0]","[1142995.0, 1138841.0, 1144682.0]","[1106247.0, 1098044.0, 1097720.0, 1094143.0]","[48187.5, 47635.0, 47427.5]","[46373.0, 46223.0, 46174.0]","[43168.5, 43066.75, 42996.25]","1","[55000, 49100, 50500]","45650.0","2026-03-11","-17.0"
"016590","KR","신대양제지","Materials","하락(-1.05%) KODEX 소재산업","short","2026-02-09","2026-03-11","30","12600.0","507753000000.0","446828264.5","4567878000.0","0.008996268","16.03","786.0","2026-02-09","2","1","[41.74, 36.15, 52.59]","[-335.2138, -351.4508, -279.5971]","[-327.4674, -332.264, -321.7307]","[4544758.0, 4182228.0, 4198841.0]","[4225985.0, 4188429.0, 4189124.0]","[4229586.0, 4212802.0, 4213415.0, 4214214.0]","[12329.0, 12335.0, 12378.0]","[13039.4, 13079.2, 13130.4]","[11759.1, 11735.05, 11713.5]","0","[12600, 11590, 12010]","13440.0","2026-03-11","6.67"
"003000","KR","부광약품","Health Care","하락(-1.41%) TIGER 헬스케어","short","2026-02-09","2026-03-11","30","4235.0","417845000000.0","2906192776.0","15810279870.0","0.037837677","34.71","122.0","2026-02-09","3","0","[57.18, 56.82, 66.56]","[48.4745, 49.4846, 66.8632]","[35.4677, 38.2711, 43.9895]","[33130662.0, 29397420.0, 29944957.0]","[30383231.0, 29969690.0, 30016118.0]","[29358677.0, 29033803.0, 28884038.0, 28696425.0]","[3941.5, 3916.5, 3899.0]","[3901.8, 3896.0, 3892.2]","[3698.84, 3695.28, 3692.8]","1","[4235, 4020, 4025]","5360.0","2026-03-11","26.56"
"078520","KR","에이블씨엔씨","Consumer Discretionary","상승(+22.85%) TIGER 200 경기소비재","short","2026-02-09","2026-03-11","30","11810.0","307227000000.0","1834186615.0","8120437900.0","0.026431373","27.59","428.0","2026-02-09","2","1","[51.37, 49.99, 68.26]","[65.1086, 54.9374, 173.18]","[-0.3592, 10.7001, 43.1961]","[33388303.0, 32700713.0, 32790328.0]","[32932418.0, 32846845.0, 32849022.0]","[32763428.0, 32742324.0, 32775181.0, 32795269.0]","[10147.5, 10054.0, 10053.0]","[10286.2, 10237.0, 10218.4]","[9656.25, 9630.1, 9611.4]","1","[11810, 10220, 10300]","10420.0","2026-03-11","-11.77"
"170920","KR","엘티씨","Information Technology","상승(+13.57%) TIGER 200 IT","short","2026-02-09","2026-03-11","30","28950.0","305831000000.0","6971329675.0","14121520500.0","0.046174194","30.41","952.0","2026-02-09","2","1","[58.91, 54.7, 65.91]","[1803.2651, 1611.653, 1750.2857]","[1816.5777, 1775.5928, 1770.5313]","[7499533.0, 7011743.0, 7213361.0]","[7332200.0, 7300254.0, 7261867.0]","[6588333.0, 6471609.0, 6386390.0, 6301493.0]","[25102.5, 24720.0, 24550.0]","[21074.2, 20826.8, 20650.8]","[15439.25, 15341.0, 15261.95]","1","[28950, 25100, 26000]","22500.0","2026-03-11","-22.28"
"226320","KR","잇츠한불","Consumer Discretionary","상승(+22.85%) TIGER 200 경기소비재","short","2026-02-09","2026-03-11","30","11630.0","255038000000.0","269090752.0","608830500.0","0.002387215","15.59","746.0","2026-02-09","1","0","[55.08, 46.56, 55.29]","[13.5767, 1.3088, 18.8048]","[-25.1398, -19.8501, -12.1191]","[9661558.0, 9609208.0, 9637006.0]","[9634369.0, 9633969.0, 9636258.0]","[9607905.0, 9604698.0, 9605093.0, 9604826.0]","[11341.5, 11330.0, 11338.0]","[11501.8, 11493.4, 11491.4]","[12291.45, 12292.7, 12295.7]","1","[11630, 11290, 11580]","10200.0","2026-03-11","-12.3"
"214420","KR","토니모리","Consumer Discretionary","상승(+22.85%) TIGER 200 경기소비재","short","2026-02-09","2026-03-11","30","9600.0","230926000000.0","2049202912.0","7936848000.0","0.034369649","12.4","774.0","2026-02-09","4","1","[54.23, 54.04, 62.98]","[102.6824, 104.8035, 155.5275]","[48.3542, 59.6441, 78.8208]","[91346493.0, 90519738.0, 90736784.0]","[90717711.0, 90610922.0, 90615505.0]","[90355264.0, 90293752.0, 90279823.0, 90234446.0]","[8736.0, 8689.0, 8687.0]","[8664.4, 8644.4, 8633.4]","[9671.35, 9668.65, 9667.6]","1","[9600, 8970, 8980]","9320.0","2026-03-11","-2.92"
"CMI","US","Cummins Inc.","Industrials","상승(+6.89%) XLI","short","2026-02-09","2026-03-11","30","577.7299805","79805454748.0","620269779.9","1512728181.0","0.018955198","28.17","20.51","2026-02-09","2","0","[73.06, 42.61, 54.31]","[18.9212, 14.0722, 13.0708]","[18.011, 17.2233, 16.3928]","[99681300.0, 97062900.0, 100055700.0]","[97845567.0, 97378711.0, 97317789.0]","[96583935.0, 96235890.0, 95978460.0, 95615040.0]","[575.6, 573.94, 573.86]","[538.54, 536.7, 535.34]","[415.57, 414.05, 412.7]","0","[577.73, 540.65, 605.63]","558.7100219726562","2026-03-11","-3.29"
"FTNT","US","Fortinet, Inc.","Information Technology","하락(-3.76%) XLK","short","2026-02-09","2026-03-11","30","82.76000214","61544318510.0","582419546.3","1259723097.0","0.020468552","34.2","2.42","2026-02-09","2","1","[53.96, 46.72, 57.46]","[0.32, 0.1859, 0.3842]","[-0.0132, 0.0266, 0.0981]","[206855200.0, 191633800.0, 204325100.0]","[201676889.0, 202030900.0, 203441867.0]","[197801900.0, 197675330.0, 198631915.0, 198610405.0]","[79.39, 79.15, 79.21]","[80.49, 80.43, 80.43]","[89.2, 89.26, 89.33]","0","[82.76, 78.93, 81.12]","84.19999694824219","2026-03-11","1.74"
"MPWR","US","Monolithic Power Systems, Inc.","Information Technology","하락(-3.76%) XLK","short","2026-02-09","2026-03-11","30","1229.819946","59903299764.0","755739212.9","1914460710.0","0.031959186","96.15","12.79","2026-02-09","3","1","[62.95, 65.13, 71.96]","[52.5643, 52.1386, 57.1004]","[44.2116, 45.797, 48.0577]","[11015400.0, 9458700.0, 8638300.0]","[10110122.0, 9905011.0, 9796900.0]","[8500050.0, 8226645.0, 8008210.0, 7867150.0]","[1083.95, 1070.41, 1060.57]","[1001.07, 994.3, 988.6]","[856.0, 852.39, 849.14]","1","[1229.82, 1155.99, 1136.83]","1055.8199462890625","2026-03-11","-14.15"
"BIIB","US","Biogen Inc.","Health Care","하락(-0.24%) XLV","short","2026-02-09","2026-03-11","30","201.1799927","29513562006.0","298886389.2","684877049.1","0.023205503","22.89","8.79","2026-02-09","2","2","[62.62, 62.47, 74.19]","[1.2017, 1.7575, 3.4349]","[0.2525, 0.5535, 1.1298]","[-3596000.0, -7000300.0, -4457700.0]","[-5465822.0, -5992722.0, -6257944.0]","[-6940795.0, -6960230.0, -6728315.0, -6729650.0]","[177.16, 176.4, 176.48]","[177.52, 177.03, 176.83]","[147.39, 146.98, 146.64]","1","[201.18, 185.36, 185.45]","188.4100036621093","2026-03-11","-6.35"
"FLS","US","Flowserve Corporation","Industrials","상승(+6.89%) XLI","short","2026-02-09","2026-03-11","30","85.45999908","10855983684.0","110612212.9","280078055.0","0.025799417","32.37","2.64","2026-02-09","2","1","[69.65, 64.62, 78.5]","[2.0462, 1.9729, 2.4099]","[1.952, 1.9561, 2.0469]","[78000400.0, 74723100.0, 76894700.0]","[75686344.0, 75503622.0, 75797656.0]","[75203925.0, 74731365.0, 74469865.0, 74148885.0]","[77.66, 76.97, 76.61]","[73.72, 73.38, 73.15]","[58.58, 58.36, 58.16]","1","[85.46, 78.98, 79.76]","78.70999908447266","2026-03-11","-7.9"
"CFLT","US","Confluent, Inc.","Information Technology","하락(-3.76%) XLK","short","2026-02-09","2026-03-11","30","30.56999969","9351531408.0","531681401.0","1275307019.0","0.136374136","63.63","-0.9","2026-02-09","1","2","[62.42, 63.26, 68.59]","[0.4077, 0.3694, 0.3519]","[0.575, 0.5339, 0.4975]","[232725100.0, 191007500.0, 128526800.0]","[215808278.0, 215761433.0, 220776233.0]","[224570895.0, 224668360.0, 226313165.0, 231082005.0]","[30.49, 30.48, 30.47]","[29.05, 28.86, 28.67]","[23.73, 23.68, 23.63]","0","[30.57, 30.36, 30.33]","30.729999542236328","2026-03-11","0.52"
"BILL","US","BILL Holdings, Inc.","Information Technology","하락(-3.76%) XLK","short","2026-02-09","2026-03-11","30","48.93999863","4843123798.0","188857722.9","1147045900.0","0.236840095","18.26","-0.23","2026-02-09","1","3","[24.19, 22.38, 53.98]","[-3.4076, -3.7878, -2.9848]","[-2.3116, -2.6068, -2.6824]","[81562700.0, 58124900.0, 63248600.0]","[68565378.0, 68266611.0, 70266122.0]","[74061680.0, 74492660.0, 76249725.0, 77659250.0]","[45.96, 46.24, 47.28]","[50.61, 50.62, 50.87]","[47.83, 47.79, 47.81]","0","[48.94, 35.68, 37.23]","42.27000045776367","2026-03-11","-13.63"
"LBTYA","US","Liberty Global Ltd.","Communication Services","하락(-1.34%) XLC","short","2026-02-09","2026-03-11","30","11.75","2049720267.0","27962241.75","65160800.0","0.031790094","-7.57","-6.06","2026-02-09","2","0","[63.12, 60.6, 69.72]","[0.0532, 0.0747, 0.1298]","[-0.0311, -0.0099, 0.018]","[-12769767.0, -18315367.0, -15242367.0]","[-14683311.0, -14416789.0, -13210311.0]","[-12680972.0, -12495572.0, -11952792.0, -11471252.0]","[10.81, 10.76, 10.75]","[11.01, 10.99, 10.99]","[10.73, 10.73, 10.72]","1","[11.75, 11.26, 11.33]","12.479999542236328","2026-03-11","6.21"
"069620","KR","대웅제약","Health Care","하락(-0.02%) TIGER 헬스케어","short","2026-02-10","2026-03-12","30","178900.0","2072838267500.0","6495913680.0","13519294100.0","0.0065221171916636","22.24","8043.0","2026-02-10","3","2","[43.02, 51.24, 62.06]","[-1439.8966, -1137.9962, -82.798]","[-1430.5525, -1372.0412, -1114.1926]","[1457489.0, 1381920.0, 1354573.0]","[1422403.0, 1430932.0, 1442937.0]","[1420642.0, 1419962.0, 1424956.0, 1433574.0]","[166575.0, 166015.0, 166110.0]","[173348.0, 173278.0, 173408.0]","[153161.5, 152917.0, 152723.0]","1","[178900, 168800, 163300]","166700.0","2026-03-12","-6.82"
"003540","KR","대신증권","Financials","상승(+24.80%) TIGER 200 금융","short","2026-02-10","2026-03-12","30","35500.0","1802455700000.0","8650347837.5","24747866500.0","0.0137300830749959","14.12","2515.0","2026-02-10","3","1","[55.38, 60.58, 71.94]","[979.0863, 1013.3617, 1363.7101]","[785.0096, 830.68, 937.286]","[6144081.0, 5446958.0, 5230586.0]","[5594468.0, 5459898.0, 5437448.0]","[5044597.0, 4928270.0, 4839919.0, 4771970.0]","[29505.0, 29030.0, 28755.0]","[28137.0, 27968.0, 27875.0]","[26034.3, 25941.05, 25867.65]","1","[35500, 31300, 30000]","39900.0","2026-03-12","12.39"
"004490","KR","세방전지","Consumer Discretionary","상승(+15.69%) TIGER 200 경기소비재","short","2026-02-10","2026-03-12","30","67500.0","935550000000.0","3400971805.0","8979390000.0","0.0095979797979797","7.11","9488.0","2026-02-10","3","1","[46.55, 54.88, 62.7]","[26.2896, 122.3535, 395.6532]","[-7.8403, 18.1985, 93.6894]","[268164.0, 135136.0, 96193.0]","[163346.0, 153415.0, 153462.0]","[159777.0, 147945.0, 145187.0, 142517.0]","[63975.0, 63715.0, 63600.0]","[64622.0, 64562.0, 64492.0]","[65635.0, 65624.0, 65631.5]","1","[67500, 65000, 63000]","61200.0","2026-03-12","-9.33"
"036620","KR","감성코퍼레이션","Consumer Discretionary","상승(+15.69%) TIGER 200 경기소비재","short","2026-02-10","2026-03-12","30","7370.0","667012792270.0","6392549143.0","17945942630.0","0.0269049452094101","22.2","332.0","2026-02-10","2","1","[62.3, 65.45, 75.76]","[246.5229, 252.1544, 310.3313]","[156.6772, 175.7727, 202.6844]","[84866779.0, 82431780.0, 81756515.0]","[83179191.0, 82826797.0, 82585696.0]","[79820674.0, 79403829.0, 79144158.0, 78890991.0]","[6098.0, 5996.0, 5932.5]","[6104.0, 6077.8, 6058.8]","[5637.2, 5619.8, 5606.1]","1","[7370, 6660, 6510]","5930.0","2026-03-12","-19.54"
"000400","KR","롯데손해보험","Financials","상승(+24.80%) TIGER 200 금융","short","2026-02-10","2026-03-12","30","1775.0","550846968000.0","675956980.5","1553263450.0","0.002819773077157","10.32","172.0","2026-02-10","1","0","[50.72, 52.76, 58.76]","[-3.4386, -1.2362, 4.4123]","[-14.4022, -11.769, -8.5328]","[158645350.0, 157770272.0, 157598030.0]","[157943558.0, 157799887.0, 157830587.0]","[158018305.0, 158018707.0, 158069594.0, 158123026.0]","[1691.65, 1686.15, 1683.25]","[1736.6, 1736.74, 1737.68]","[1765.25, 1764.62, 1764.2]","1","[1775, 1726, 1711]","2145.0","2026-03-12","20.85"
"026890","KR","스틱인베스트먼트","Financials","상승(+24.80%) TIGER 200 금융","short","2026-02-10","2026-03-12","30","12040.0","501805227000.0","1573154857.0","3161427080.0","0.0063001079101952","752.5","16.0","2026-02-10","4","0","[57.48, 60.55, 68.19]","[391.8599, 383.8762, 429.8847]","[314.0196, 327.9909, 348.3697]","[12548683.0, 12286106.0, 12199227.0]","[12368085.0, 12342938.0, 12358565.0]","[12126723.0, 12086795.0, 12062502.0, 12040963.0]","[10761.0, 10629.5, 10543.5]","[10424.2, 10398.8, 10391.8]","[10419.3, 10410.55, 10406.6]","1","[12040, 11330, 11100]","10180.0","2026-03-12","-15.45"
"009410","KR","태영건설","Industrials","상승(+34.67%) KODEX 산업재","short","2026-02-10","2026-03-12","30","1675.0","498463380650.0","876927291.2","2009931325.0","0.0040322547312884","0.0","-224.0","2026-02-10","1","0","[43.25, 46.21, 55.63]","[-22.9786, -21.4288, -14.5458]","[-23.5457, -23.1223, -21.407]","[-11625707.0, -12825666.0, -13073632.0]","[-12505828.0, -12450683.0, -12207894.0]","[-10899644.0, -10747320.0, -10524088.0, -10306232.0]","[1624.9, 1624.65, 1628.3]","[1681.5, 1681.06, 1681.44]","[2080.66, 2084.76, 2089.33]","0","[1675, 1607, 1589]","1741.0","2026-03-12","3.94"
"020000","KR","한섬","Consumer Discretionary","상승(+15.69%) TIGER 200 경기소비재","short","2026-02-10","2026-03-12","30","21200.0","475680236400.0","4019626487.0","17602656800.0","0.0370052305162367","13.49","1571.0","2026-02-10","2","0","[69.97, 65.65, 79.22]","[877.3128, 861.0665, 1073.8529]","[523.8491, 591.2926, 687.8046]","[1076790.0, 246476.0, 633051.0]","[489544.0, 355419.0, 236865.0]","[-149898.0, -243915.0, -290626.0, -351064.0]","[16859.0, 16541.5, 16378.0]","[16233.4, 16121.2, 16069.8]","[15896.8, 15863.05, 15845.15]","1","[21200, 18250, 18550]","24150.0","2026-03-12","13.92"
"114810","KR","한솔아이원스","Information Technology","상승(+19.55%) TIGER 200 IT","short","2026-02-10","2026-03-12","30","16000.0","457490784000.0","7306192768.5","39964656000.0","0.0873561990704494","15.66","1022.0","2026-02-10","2","2","[46.55, 58.22, 66.64]","[259.7576, 334.0602, 552.0003]","[184.0249, 214.032, 281.6256]","[10001242.0, 7503451.0, 6726504.0]","[7887479.0, 7701219.0, 7725747.0]","[7654563.0, 7540156.0, 7559633.0, 7612548.0]","[12550.0, 12312.5, 12180.5]","[12454.6, 12387.8, 12371.4]","[10920.35, 10875.65, 10842.7]","1","[16000, 13950, 12040]","14870.0","2026-03-12","-7.06"
